Kanji#Reading#JLPT#Type#Meaning
['如何かこうか']#[['どうかこうか']]#1#['&exp;', '&adv;']#['somehow or other']
['滑々']#[['ぬめぬめ'], ['ヌメヌメ']]#1#['&adv-to;', '&adv;']#['wet and glistening', 'slimy', 'slippery']
['没前']#[['ぼつぜん']]#1#['&n;', '&adv;']#['prior to death', \"during one's lifetime\"]
['翻って']#[['ひるがえって']]#1#['&adv;']#['conversely', 'from another angle']
['随に']#[['まにまに']]#1#['&adv;']#['at the mercy of (e.g. wind, waves)', '(act) as one is told (by)']
['暇を見て']#[['ひまをみて']]#1#['&exp;', '&adv;']#['at odd moments']
['職業柄']#[['しょくぎょうがら']]#1#['&n;', '&adv;']#[\"due to the nature of one's job\", \"because of one's line of work\"]
['大儀そうに']#[['たいぎそうに']]#1#['&adv;']#['wearily']
['己がじし']#[['おのがじし']]#1#['&adv;']#['each and every one', 'individually']
['縦しや']#[['よしや']]#1#['&adv;']#['supposing that', 'even if']
['玉響']#[['たまゆら']]#1#['&n;', '&adv;', '&adj-no;']#['short time', 'fleeting moment']
['漸漸']#[['ぜんぜん']]#1#['&adv;']#['gradually', 'by degrees']
['両為']#[['りょうだめ']]#1#['&adv;']#['for the benefit of both parties']
['幾重にも']#[['いくえにも']]#1#['&adv;']#['repeatedly', 'over and over again']
['弥']#[['いや'], ['いよ'], ['よ'], ['いよよ']]#1#['&adv;']#['more and more', 'increasingly']
['如']#[['ごと'], ['こと'], ['もころ']]#1#['&n;', '&adv;']#['like', 'similar to', 'same as']
['成り丈']#[['なりたけ']]#1#['&adv;']#['as (much) as possible', 'as (much) as one can', 'wherever practicable', 'if possible']
['宜']#[['むべ'], ['うべ']]#1#['&adv;']#['truly', 'indeed']
['縦し']#[['よし']]#1#['&adv;']#['even if']
['疾く疾く']#[['とくとく']]#1#['&adv;']#['quickly', 'swiftly']
['盲目的に']#[['もうもくてきに']]#1#['&adv;']#['blindly (trusting someone, etc.)']
['悠揚迫らず']#[['ゆうようせまらず']]#1#['&exp;', '&adv;']#['calmly', 'composedly']
['飢餓線上に']#[['きがせんじょうに']]#1#['&adv;']#['on the verge of starvation', 'at the point of starving']
['寝る間も惜しんで']#[['ねるまもおしんで']]#1#['&exp;', '&adv;']#['without sparing time for sleep']
['如何の斯うの']#[['どうのこうの']]#1#['&adv;']#['this and that', 'one thing or another']
['紛う方なく']#[['まごうかたなく'], ['まがうかたなく']]#1#['&exp;', '&adv;']#['undoubtedly', 'unmistakably', 'definitely']
['酷く']#[['ひどく']]#1#['&adv;']#['very much', 'terribly', 'badly', 'awfully', 'extremely']
['一寸も']#[['ちょっとも']]#1#['&adv;']#['(not) at all', '(not) a bit', '(not) in the least', '(not) in the slightest']
['宜しゅう']#[['よろしゅう']]#1#['&exp;', '&adv;']#['best regards', 'please remember me', 'please treat me favorably (favourably)', 'please take care of']
['漸う']#[['ようよう']]#1#['&adv;']#['finally']
['如何とも']#[['いかんとも']]#1#['&exp;', '&adv;']#['(not) in any way', 'in no way']
['幾らも']#[['いくらも']]#1#['&adv;']#['a lot', 'many']
['執筆時点']#[['しっぴつじてん']]#1#['&n;', '&adv;']#['at the time of writing']
['遥か遠く']#[['はるかとおく']]#1#['&exp;', '&adv;']#['far away in the distance', 'in the far distance']
['繁く']#[['しげく']]#1#['&adv;']#['frequently']
['驚いたことに']#[['おどろいたことに']]#1#['&exp;', '&adv;']#['surprisingly', 'astonishingly', 'amazingly', 'alarmingly']
['矢張り']#[['やはり']]#1#['&adv;']#['as expected', 'sure enough', 'just as one thought']
['矢っ張し']#[['やっぱし']]#1#['&adv;']#['too', 'also', 'likewise', 'either']
['舌の根の乾かぬうち']#[['したのねのかわかぬうち']]#1#['&exp;', '&adv;']#['in the same breath', 'hardly had the words been said']
['舌の根も乾かぬうち']#[['したのねもかわかぬうち']]#1#['&exp;', '&adv;']#['in the same breath', 'hardly had the words been said']
['盛んに']#[['さかんに']]#1#['&adv;']#['actively', 'energetically', 'heartily', 'enthusiastically', 'eagerly', 'frequently', 'repeatedly']
['かくの如く']#[['かくのごとく']]#1#['&adv;']#['thus', 'in this way', 'like this']
['影と形のように']#[['かげとかたちのように']]#1#['&exp;', '&adv;']#['inseparably', 'always together']
['ご覧のように']#[['ごらんのように']]#1#['&exp;', '&adv;']#['as you can see']
['素晴らしく']#[['すばらしく']]#1#['&adv;']#['wonderfully', 'splendidly', 'magnificently']
['一瞬にして']#[['いっしゅんにして']]#1#['&exp;', '&adv;']#['in an instant', 'instantly', 'in a moment', 'instantaneously', 'in the twinkling of an eye']
['露聊かも']#[['つゆいささかも']]#1#['&adv;']#['never', 'by no means', 'not in the least', 'in no way']
['拳拳']#[['けんけん']]#1#['&adv;']#['respectfully', 'faithfully', 'seriously', 'reverently']
['驚くほど']#[['おどろくほど']]#1#['&exp;', '&adv;']#['to a surprising degree', 'to a remarkable extent', 'surprisingly', 'astonishingly', 'amazingly', 'alarmingly']
['唯さえ']#[['たださえ']]#1#['&adv;']#['even at the best of times', 'already', '(even) under normal circumstances', 'in addition to', 'as it is']
['幾月']#[['いくつき']]#1#['&n;', '&adv;']#['how many months']
['寂として']#[['せきとして']]#1#['&adv;']#['silently', 'hushed', 'in a still manner']
['即席に']#[['そくせきに']]#1#['&adv;']#['impromptu', 'on the spot', 'off the cuff', 'ad lib']
['素手で']#[['すでで']]#1#['&adv;']#['empty-handed', 'barehanded', 'unarmed']
['地獄で仏に会ったよう']#[['じごくでほとけにあったよう']]#1#['&exp;', '&adv;']#['with great relief', 'as if meeting a friend in need', {'_': 'as if having met a Buddha in hell', '$': {'g_type': 'lit'}}]
['何処を如何']#[['どこをどう']]#1#['&exp;', '&adv;']#['how', 'in what way', 'I wonder']
['夜露死苦']#[['よろしく']]#1#['&exp;', '&adv;']#['best regards', 'please remember me', 'please treat me favorably (favourably)', 'please take care of']
['須臾']#[['しゅゆ'], ['すゆ']]#1#['&n;', '&adv;']#['moment', 'instant', 'short amount of time']
['愚かにも']#[['おろかにも']]#1#['&adv;']#['foolishly', 'stupidly']
['情け容赦なく']#[['なさけようしゃなく']]#1#['&adv;']#['mercilessly', 'ruthlessly']
['微力ながら']#[['びりょくながら']]#1#['&adv;']#[\"to the best of one's meager ability\", 'the little help one can be', 'though my help might not be worth much']
['尚も']#[['なおも']]#1#['&adv;']#['still (continuing)', 'as ever', 'further']
['飽きもせず']#[['あきもせず']]#1#['&exp;', '&adv;']#['untiringly', 'persistently', 'without losing interest']
['益々もって']#[['ますますもって']]#1#['&exp;', '&adv;']#['increasingly', 'more and more', 'decreasingly (when declining)', 'less and less']
['如何']#[['いかが']]#1#['&adv;']#['how', 'in what way', 'how about']
['明旦']#[['みょうたん'], ['めいたん']]#1#['&n;', '&adv;']#['tomorrow morning']
['旦日']#[['たんじつ']]#1#['&n;', '&adv;']#['tomorrow', 'tomorrow morning']
['罰糞']#[['ばちくそ'], ['バチクソ']]#1#['&adv;']#['extremely', 'very much']
['分け隔てなく']#[['わけへだてなく']]#1#['&exp;', '&adv;']#['(treating) equally', 'without discrimination', 'impartially', 'alike', 'in the same way']
['遅滞なく']#[['ちたいなく']]#1#['&exp;', '&adv;']#['without delay', 'promptly', 'immediately', 'forthwith']
