Kanji#Reading#JLPT#Type#Meaning
['多数']#[['たすう']]#3#['&n;', '&adj-no;']#['large number (of)', 'many']
['多面']#[['ためん']]#3#['&n;', '&adj-no;']#['many-sided', 'multifaceted']
['多目的']#[['たもくてき']]#3#['&adj-na;']#['multipurpose']
['多様']#[['たよう']]#3#['&adj-na;', '&adj-no;']#['diverse', 'varied']
['多量']#[['たりょう']]#3#['&n;', '&adj-no;', '&adj-na;']#['large quantity', 'large amount']
['打ってつけ']#[['うってつけ']]#3#['&adj-no;', '&adj-na;', '&n;']#['ideal', 'perfect', 'most suitable', 'just right']
['打つ手がない']#[['うつてがない']]#3#['&exp;', '&adj-i;']#['no way to do', 'nothing can be done']
['打算的']#[['ださんてき']]#3#['&adj-na;']#['calculating', 'mercenary', 'selfish', 'self-interested']
['体位']#[['たいい']]#3#['&n;', '&adj-no;']#['physique', 'physical standard']
['体内']#[['たいない']]#3#['&n;', '&adj-no;']#['interior of the body']
['対象']#[['たいしょう']]#3#['&n;', '&adj-no;']#['target', 'object (of worship, study, etc.)', 'subject (of taxation, etc.)']
['対等']#[['たいとう']]#3#['&n;', '&adj-no;', '&adj-na;']#['equality (esp. of status)', 'equal footing', 'equal terms']
['対話式']#[['たいわしき']]#3#['&adj-no;']#['interactive']
['代数']#[['だいすう']]#3#['&n;', '&adj-no;']#['algebra']
['代表的']#[['だいひょうてき']]#3#['&adj-na;']#['representative', 'exemplary', 'model']
['台形']#[['だいけい']]#3#['&n;', '&adj-no;']#['trapezium', 'trapezoid']
['大々的']#[['だいだいてき']]#3#['&adj-na;']#['great', 'grand', 'extensive', 'large-scale']
['大公']#[['たいこう']]#3#['&n;', '&adj-no;']#['archduke']
['大根']#[['だいこん'], ['だいこ'], ['ダイコン']]#3#['&n;', '&adj-no;']#['daikon (variety of large white Oriental radish, Raphanus sativus var. longipinnatus)']
['大多数']#[['だいたすう']]#3#['&n;', '&adj-no;']#['great majority']
['大童']#[['おおわらわ']]#3#['&n;', '&adj-no;', '&adj-na;']#['working feverishly', 'strenuous efforts', 'furious dedication (to a task)']
['大部']#[['たいぶ'], ['だいぶ']]#3#['&adj-no;']#['lengthy (of a book, etc.)', 'voluminous']
['大陸']#[['たいりく']]#3#['&n;', '&adj-no;']#['continent']
['大量']#[['たいりょう']]#3#['&adj-na;', '&adj-no;', '&n;']#['large quantity', 'massive (quantity)', 'mass (e.g. mass production, mass transit, mass destruction)']
['第二']#[['だいに']]#3#['&n;', '&adj-no;']#['second']
['達者']#[['たっしゃ']]#3#['&adj-na;']#['in good health', 'healthy', 'well', 'fit', 'robust', 'strong']
['単なる']#[['たんなる']]#3#['&adj-pn;']#['mere', 'simple', 'sheer']
['単一']#[['たんいつ']]#3#['&adj-na;', '&adj-no;', '&n;']#['single', 'simple', 'sole', 'individual', 'unitary']
['単音節']#[['たんおんせつ']]#3#['&adj-no;']#['monosyllabic']
['単角']#[['たんかく']]#3#['&adj-no;']#['one-horned']
['単坐式']#[['たんざしき']]#3#['&adj-no;']#['single-seated']
['単色']#[['たんしょく']]#3#['&n;', '&adj-no;']#['single colour (color)', 'monochrome']
['単数']#[['たんすう']]#3#['&n;', '&adj-no;']#['singular number']
['単相']#[['たんそう']]#3#['&n;', '&adj-no;']#['single phase']
['単発']#[['たんぱつ']]#3#['&n;', '&adj-no;']#['firing one shot at a time', 'single-shot gun']
['単葉']#[['たんよう']]#3#['&n;', '&adj-na;', '&adj-no;']#['simple leaf', 'monoplane']
['短波']#[['たんぱ']]#3#['&n;', '&adj-no;']#['short wave']
['短命']#[['たんめい']]#3#['&adj-na;', '&adj-no;', '&n;']#['short life', 'short lived']
['耽美的']#[['たんびてき']]#3#['&adj-na;']#['aesthetic', 'esthetic']
['男根']#[['だんこん']]#3#['&n;', '&adj-no;']#['penis', 'phallus']
['知的']#[['ちてき']]#3#['&adj-na;']#['intellectual']
['地衣']#[['ちい']]#3#['&n;', '&adj-no;']#['lichen']
['地対空']#[['ちたいくう']]#3#['&adj-no;']#['surface-to-air']
['地対地']#[['ちたいち']]#3#['&adj-no;']#['surface-to-surface']
['地面']#[['じめん']]#3#['&n;', '&adj-no;']#['ground', \"earth's surface\"]
['茶番']#[['ちゃばん']]#3#['&n;', '&adj-no;']#['farce', 'charade']
['茶番的']#[['ちゃばんてき']]#3#['&adj-na;']#['farcical', 'comical']
['着良い']#[['きよい']]#3#['&exp;', '&adj-i;']#['comfortable to wear']
['中央']#[['ちゅうおう']]#3#['&n;', '&adj-no;']#['centre', 'center', 'middle', 'heart']
['中期']#[['ちゅうき']]#3#['&n;', '&adj-no;']#['middle period']
['中級']#[['ちゅうきゅう']]#3#['&n;', '&adj-no;']#['intermediate level']
['中型']#[['ちゅうがた']]#3#['&n;', '&adj-no;']#['medium size']
['中産階級']#[['ちゅうさんかいきゅう']]#3#['&n;', '&adj-no;']#['middle class', 'bourgeoisie']
['中心的']#[['ちゅうしんてき']]#3#['&adj-na;']#['central', 'mainline']
['中長期']#[['ちゅうちょうき']]#3#['&n;', '&adj-no;']#['mid-to-long term', 'medium and long term']
['中等']#[['ちゅうとう']]#3#['&n;', '&adj-no;']#['second grade', 'medium quality', 'average', 'middle class', 'secondary grade']
['仲がいい']#[['なかがいい'], ['なかがよい']]#3#['&exp;', '&adj-ix;']#['close', 'intimate', 'on good terms']
['仲良し']#[['なかよし']]#3#['&n;', '&adj-no;']#['intimate friend', 'close friend', 'bosom buddy', 'chum']
['虫がいい']#[['むしがいい'], ['むしがよい']]#3#['&exp;', '&adj-ix;']#['selfish', 'asking too much']
['虫のいい']#[['むしのいい'], ['むしのよい']]#3#['&exp;', '&adj-ix;']#['selfish']
['長期的']#[['ちょうきてき']]#3#['&adj-na;']#['long-term']
['長調']#[['ちょうちょう']]#3#['&n;', '&adj-no;']#['major key']
['長方形']#[['ちょうほうけい']]#3#['&n;', '&adj-no;']#['rectangle', 'oblong']
['長老']#[['ちょうろう']]#3#['&n;', '&adj-no;']#['elder', 'senior']
['鳥類']#[['ちょうるい']]#3#['&n;', '&adj-no;']#['birds']
['直']#[['なお']]#3#['&adj-na;']#['straight']
['直下']#[['ちょっか']]#3#['&n;', '&adj-no;', '&vs;']#['directly under']
['直角']#[['ちょっかく']]#3#['&n;', '&adj-na;', '&adj-no;']#['right angle', 'perpendicular']
['直線']#[['ちょくせん']]#3#['&n;', '&adj-no;']#['straight line']
['直筆']#[['じきひつ']]#3#['&n;', '&adj-no;']#[\"one's own handwriting\", 'autograph']
['直流']#[['ちょくりゅう']]#3#['&n;', '&adj-no;']#['direct current', 'DC']
['直列']#[['ちょくれつ']]#3#['&n;', '&adj-no;']#['series (e.g. electrical)']
['通例']#[['つうれい']]#3#['&n;', '&adj-no;']#['custom', 'general rule', 'convention']
['低級']#[['ていきゅう']]#3#['&adj-na;', '&adj-no;', '&n;']#['low grade', 'vulgar', 'low class', 'cheap', 'low level']
['低速']#[['ていそく']]#3#['&n;', '&adj-no;']#['low speed', 'slow speed']
['低利']#[['ていり']]#3#['&n;', '&adj-no;']#['low interest rate']
['定時']#[['ていじ']]#3#['&n;', '&adj-no;']#['regular time', 'stated period']
['定式']#[['ていしき'], ['じょうしき']]#3#['&n;', '&adj-no;']#['formula', 'prescribed form', 'established formality']
['定量']#[['ていりょう']]#3#['&n;', '&adj-no;']#['fixed quantity']
['定例']#[['ていれい'], ['じょうれい']]#3#['&adj-no;']#['regular', 'ordinary (e.g. session of parliament)']
['底知れぬ']#[['そこしれぬ']]#3#['&exp;', '&adj-f;']#['bottomless', 'unlimited', 'immeasurable', 'inexhaustible']
['底なし']#[['そこなし']]#3#['&n;', '&adj-no;']#['bottomless', 'endlessly deep', 'infinite']
['梯形']#[['ていけい']]#3#['&n;', '&adj-no;']#['trapezoid', 'trapezium']
['的']#[['てき']]#3#['&suf;', '&adj-na;']#['-ical', '-ive', '-al', '-ic', '-y']
['天然']#[['てんねん']]#3#['&n;', '&adj-no;']#['nature', 'spontaneity']
['店内']#[['てんない']]#3#['&n;', '&adj-no;']#['store interior', 'inside of a shop']
['伝記']#[['でんき']]#3#['&n;', '&adj-no;']#['biography', 'life story']
['伝来']#[['でんらい']]#3#['&n;', '&adj-no;']#['ancestral', 'hereditary', 'imported', 'transmitted', 'handed down']
['澱粉質']#[['でんぷんしつ']]#3#['&n;', '&adj-no;']#['starchiness', 'starchy', 'farinaceous']
['電光石火']#[['でんこうせっか']]#3#['&n;', '&adj-no;']#['flash', 'instant', 'lightning (speed)']
['電信']#[['でんしん']]#3#['&n;', '&adj-no;']#['telegraph']
['徒歩']#[['とほ']]#3#['&n;', '&adj-no;']#['walking', 'going on foot']
['都内']#[['とない']]#3#['&n;', '&adj-no;']#['(within) the (Tokyo) metropolitan area']
['冬向き']#[['ふゆむき']]#3#['&n;', '&adj-no;']#['for winter use']
['島中']#[['しまじゅう']]#3#['&n;', '&adj-no;']#['all over the island', 'throughout the island', 'on the island']
['島内']#[['とうない']]#3#['&n;', '&adj-no;']#['on an island', 'on-island']
['東航']#[['とうこう']]#3#['&n;', '&adj-no;']#['sailing east', 'eastbound']
['湯上がり']#[['ゆあがり']]#3#['&n;', '&adj-no;']#['after a bath', 'after taking a bath']
['当たり前']#[['あたりまえ']]#3#['&adj-no;', '&adj-na;', '&n;']#['natural', 'reasonable', 'obvious']
['当てのない']#[['あてのない']]#3#['&exp;', '&adj-i;']#['aimless']
['当の']#[['とうの']]#3#['&adj-pn;']#['the ... in question']
['当初']#[['とうしょ']]#3#['&n;', '&adj-no;']#['beginning', 'start', 'outset']
['当世風']#[['とうせいふう']]#3#['&n;', '&adj-no;']#['latest (fashion, hairstyle, etc.)', 'up-to-date']
['当然']#[['とうぜん']]#3#['&adj-no;', '&adj-na;']#['natural', 'right', 'proper', 'just', 'reasonable', 'appropriate', 'deserved']
['当番']#[['とうばん']]#3#['&n;', '&adj-no;']#['being on duty', 'person on duty']
['当用']#[['とうよう']]#3#['&n;', '&adj-no;']#['present use', 'business in hand', 'necessary for the current time']
['等しい']#[['ひとしい']]#3#['&adj-i;']#['equal', 'identical', 'the same']
['等温']#[['とうおん']]#3#['&n;', '&adj-no;']#['isothermal']
['等身']#[['とうしん']]#3#['&n;', '&adj-no;']#['body proportions']
['動的']#[['どうてき']]#3#['&adj-na;', '&adj-no;']#['dynamic', 'kinetic']
['同化作用']#[['どうかさよう']]#3#['&n;', '&adj-no;']#['assimilation', 'metabolism', 'anabolism']
['同期']#[['どうき']]#3#['&n;', '&adj-no;']#['same period', 'corresponding period']
['同質的']#[['どうしつてき']]#3#['&adj-na;']#['homogeneous']
['同種']#[['どうしゅ']]#3#['&n;', '&adj-no;']#['same kind (race)', 'homogeneousness']
['同数']#[['どうすう']]#3#['&n;', '&adj-no;']#['same number']
['同然']#[['どうぜん']]#3#['&adj-no;', '&adj-na;', '&n;']#['just like', '(virtually) no different from', '(almost) the same as', 'as good as (e.g. dead, settled)']
['同相']#[['どうそう']]#3#['&n;', '&adj-no;']#['the said (cabinet) minister']
['同点']#[['どうてん']]#3#['&n;', '&adj-no;']#['same score', 'deadlock', 'tie', 'draw']
['同等']#[['どうとう']]#3#['&adj-na;', '&adj-no;', '&n;']#['equality', 'equal', 'same rights', 'same rank', 'equivalence']
['同様']#[['どうよう']]#3#['&adj-no;', '&adj-na;', '&n;', '&n-suf;']#['same', 'similar', '(just) like', 'equal']
['同類']#[['どうるい']]#3#['&n;', '&adj-no;']#['the same kind', 'accomplice', 'partner']
['得意']#[['とくい']]#3#['&n;', '&adj-na;', '&adj-no;']#['satisfaction', 'pride', 'triumph', 'elation']
['得体の知れない']#[['えたいのしれない']]#3#['&exp;', '&adj-f;']#['strange', 'unfamiliar', 'mysterious', 'suspicious', {'_': 'of an unknown nature', '$': {'g_type': 'lit'}}]
['特定']#[['とくてい']]#3#['&adj-no;']#['specific', 'particular', 'designated', 'special']
['毒科学']#[['どくかがく']]#3#['&adj-na;']#['toxicology', 'toxicological']
['内科']#[['ないか']]#3#['&n;', '&adj-no;']#['internal medicine, i.e. treatment by medical procedures rather than surgical procedures']
['内心']#[['ないしん']]#3#['&n;', '&adj-no;']#['inner thoughts', 'real intention', 'inmost heart', \"one's mind\"]
['内側']#[['うちがわ'], ['ないそく']]#3#['&n;', '&adj-no;']#['inside', 'interior', 'inner part']
['内的']#[['ないてき']]#3#['&adj-na;']#['inner', 'intrinsic', 'mental', 'inherited']
['内部']#[['ないぶ']]#3#['&n;', '&adj-no;']#['interior', 'inside', 'internal']
['内部的']#[['ないぶてき']]#3#['&adj-na;']#['internal']
['内聞']#[['ないぶん']]#3#['&n;', '&adj-no;']#['secret', 'private (information)']
['内面的']#[['ないめんてき']]#3#['&adj-na;']#['inner', 'internal', 'inside']
['内陸']#[['ないりく']]#3#['&n;', '&adj-no;']#['inland']
['内輪']#[['うちわ']]#3#['&n;', '&adj-no;']#['family circle', \"one's circle (of friends, co-workers, etc.)\", \"one's fellows\", 'in-group']
['二軍']#[['にぐん']]#3#['&n;', '&adj-no;']#['second string players']
['二元的']#[['にげんてき']]#3#['&adj-na;']#['dual']
['二次的']#[['にじてき']]#3#['&adj-na;']#['secondary']
['二相']#[['にそう']]#3#['&n;', '&adj-no;']#['two-phase']
['二倍']#[['にばい']]#3#['&n;', '&adj-no;']#['double', 'twice (as much)', 'twofold']
['二流']#[['にりゅう']]#3#['&n;', '&adj-no;']#['second-rate', 'inferior']
['肉筆']#[['にくひつ']]#3#['&n;', '&adj-no;']#[\"one's own handwriting\", 'autograph']
['肉付きの良い']#[['にくづきのよい'], ['にくづきのいい']]#3#['&exp;', '&adj-ix;']#['stout', 'well-fleshed', 'well-built', 'well-padded', 'plump']
['日米']#[['にちべい']]#3#['&n;', '&adj-no;']#['Japan and the United States', 'Japanese-American']
['日本的']#[['にほんてき']]#3#['&adj-na;']#['(typically) Japanese']
['熱い']#[['あつい']]#3#['&adj-i;']#['hot (thing)']
['熱湯']#[['ねっとう']]#3#['&n;', '&adj-no;']#['boiling water']
['熱病']#[['ねつびょう']]#3#['&n;', '&adj-no;']#['fever', 'febrile disease']
['熱力学的']#[['ねつりきがくてき']]#3#['&adj-na;']#['thermodynamic']
['年次']#[['ねんじ']]#3#['&adj-f;']#['annual', 'yearly']
['年代順']#[['ねんだいじゅん']]#3#['&n;', '&adj-no;']#['chronological order']
['農業']#[['のうぎょう']]#3#['&n;', '&adj-no;']#['agriculture']
['農民']#[['のうみん']]#3#['&n;', '&adj-no;']#['farmer', 'peasant']
['農薬']#[['のうやく']]#3#['&n;', '&adj-no;']#['agricultural chemical (i.e. pesticide, herbicide, fungicide, etc.)', 'agrochemical', 'agrichemical']
['波動']#[['はどう']]#3#['&n;', '&adj-no;']#['wave motion', 'undulation', 'surge']
['バカ正直']#[['バカしょうじき'], ['ばかしょうじき']]#3#['&adj-na;']#['honest to a fault', 'foolishly honest', 'naively honest']
['敗残']#[['はいざん']]#3#['&n;', '&adj-no;']#['survival after defeat']
['倍']#[['ばい']]#3#['&n;', '&adj-no;']#['double', 'twice (as much)']
['半円形']#[['はんえんけい']]#3#['&adj-no;']#['semicircular']
['半音階']#[['はんおんかい']]#3#['&n;', '&adj-no;']#['chromatic scale']
['半官的']#[['はんかんてき']]#3#['&adj-na;']#['semiofficial']
['半官半民']#[['はんかんはんみん']]#3#['&n;', '&adj-no;']#['semi-governmental', 'semi-official']
['半身']#[['はんしん']]#3#['&n;', '&adj-no;']#['half the body', 'half length']
['半数']#[['はんすう']]#3#['&n;', '&adj-no;']#['half the number']
['半農']#[['はんのう']]#3#['&n;', '&adj-no;']#['part-time farming']
['半面']#[['はんめん']]#3#['&n;', '&adj-no;']#['half the face', 'one side', 'half', 'the other side', 'the reverse', 'the contrary']
['半流動体']#[['はんりゅうどうたい']]#3#['&n;', '&adj-no;']#['semiliquid']
['半輪']#[['はんりん']]#3#['&n;', '&adj-no;']#['semicircle', 'half-moon']
['反りが合わない']#[['そりがあわない'], ['ソリがあわない']]#3#['&exp;', '&adj-i;']#['unable to get along', 'unable to cooperate', 'unable to hit it off', 'not seeing eye to eye']
['反軍的']#[['はんぐんてき']]#3#['&adj-na;']#['antimilitary']
['反社会的']#[['はんしゃかいてき']]#3#['&adj-na;']#['antisocial', 'contrary to public order or morality', 'offensive', 'sociopathic', 'immoral', 'obscene', 'illegal']
['反戦']#[['はんせん']]#3#['&n;', '&adj-no;']#['anti-war']
['反動的']#[['はんどうてき']]#3#['&adj-na;']#['reactionary']
['悲しい']#[['かなしい']]#3#['&adj-i;']#['sad', 'miserable', 'unhappy', 'sorrowful']
['悲観的']#[['ひかんてき']]#3#['&adj-na;']#['pessimistic', 'gloomy']
['悲喜こもごも']#[['ひきこもごも']]#3#['&n;', '&adj-no;']#['bittersweet', 'having mingled feelings of joy and sorrow', \"joy and sorrow alternating in one's heart\"]
['皮下']#[['ひか']]#3#['&n;', '&adj-no;']#['subcutaneous']
['皮肉']#[['ひにく']]#3#['&n;', '&adj-na;', '&adj-no;']#['irony', 'sarcasm', 'cynicism', 'satire']
['美しい']#[['うつくしい']]#3#['&adj-i;']#['beautiful', 'pretty', 'lovely', 'sweet', 'pure (heart, friendship, etc.)']
['美学']#[['びがく']]#3#['&n;', '&adj-no;']#['esthetics', 'aesthetics']
['美的']#[['びてき']]#3#['&adj-na;']#['esthetic', 'aesthetic']
['美貌']#[['びぼう']]#3#['&n;', '&adj-no;']#['beautiful face', 'good looks', 'beauty']
['美味']#[['びみ']]#3#['&n;', '&adj-na;']#['good flavor', 'good flavour', 'delicacy', 'dainty']
['美味しい']#[['おいしい'], ['オイシイ']]#3#['&adj-i;']#['delicious', 'tasty', 'sweet']
['鼻が高い']#[['はながたかい']]#3#['&exp;', '&adj-i;']#['proud']
['鼻口']#[['びこう']]#3#['&n;', '&adj-no;']#['nose and mouth', 'muzzle (e.g. of a dog)']
['鼻内']#[['びない']]#3#['&n;', '&adj-no;']#['in the nose']
['菱形']#[['ひしがた'], ['りょうけい']]#3#['&n;', '&adj-no;']#['rhombus', 'rhomb', 'lozenge', 'diamond shape']
['必殺']#[['ひっさつ']]#3#['&n;', '&adj-no;']#['bringing certain death', 'deadly', 'knockout (blow)']
['必然']#[['ひつぜん']]#3#['&adj-no;', '&adj-na;']#['inevitable', 'necessary', 'certain', 'sure']
['必然的']#[['ひつぜんてき']]#3#['&adj-na;']#['inevitable', 'necessary']
['必読']#[['ひつどく']]#3#['&n;', '&adj-no;']#['must-read', 'required reading']
['必要']#[['ひつよう']]#3#['&adj-na;']#['necessary', 'needed', 'essential', 'indispensable']
['筆頭']#[['ひっとう'], ['ふでがしら']]#3#['&n;', '&adj-no;']#['brush tip']
['ひも付き']#[['ひもつき'], ['ヒモつき']]#3#['&n;', '&adj-no;']#['having strings attached (of a loan, etc.)', 'having conditions attached', 'having restrictions attached']
['飄然']#[['ひょうぜん']]#3#['&adv-to;', '&adj-t;']#['casually (come or go)', 'aimlessly', 'abruptly', 'unexpectedly']
['表側']#[['おもてがわ']]#3#['&n;', '&adj-no;']#['the front']
['表面']#[['ひょうめん']]#3#['&n;', '&adj-no;']#['surface', 'face']
['表面上']#[['ひょうめんじょう']]#3#['&adv;', '&adj-no;']#['on the surface', 'ostensibly', 'superficially', 'apparently']
['表面的']#[['ひょうめんてき']]#3#['&adj-na;']#['superficial', 'apparent', 'seeming', 'surface', 'cosmetic']
['表立った']#[['おもてだった']]#3#['&adj-f;']#['public', 'open', 'formal', 'official']
['病原']#[['びょうげん']]#3#['&n;', '&adj-no;']#['origin of an illness', 'cause of a disease', 'pathogenesis', 'etiology']
['病的']#[['びょうてき']]#3#['&adj-na;', '&adj-no;']#['pathological', 'morbid', 'unhealthy', 'diseased', 'unwholesome', 'abnormal']
['不覚']#[['ふかく']]#3#['&n;', '&adj-na;']#['failure', 'defeat', 'mistake', 'blunder', 'negligence', 'indiscretion']
['不具合']#[['ふぐあい']]#3#['&n;', '&adj-na;']#['flaw', 'defect', 'problem', 'bug', 'malfunction', 'failure', 'discrepancy']
['不景気']#[['ふけいき']]#3#['&n;', '&adj-na;']#['economic slump', 'hard times', 'depression', 'recession']
['不公正']#[['ふこうせい']]#3#['&n;', '&adj-na;']#['injustice', 'unfairness']
['不公平']#[['ふこうへい']]#3#['&n;', '&adj-na;']#['unfairness', 'injustice', 'partiality']
['不幸']#[['ふこう']]#3#['&n;', '&adj-na;']#['unhappiness', 'sorrow', 'misfortune', 'disaster', 'accident']
['不自由']#[['ふじゆう']]#3#['&n;', '&adj-na;', '&vs;']#['discomfort', 'inconvenience']
['不実']#[['ふじつ']]#3#['&adj-na;', '&adj-no;', '&n;']#['perfidiousness', 'faithlessness', 'inconstancy', 'insincerity', 'falsehood']
['不身持ち']#[['ふみもち']]#3#['&adj-na;']#['misconduct', 'profligacy', 'licentiousness']
['不整合']#[['ふせいごう']]#3#['&n;', '&adj-no;']#['inconsistency', 'mismatch', 'nonconformity', 'discordance', 'misalignment']
['不正直']#[['ふしょうじき']]#3#['&n;', '&adj-na;']#['dishonesty', 'untruthfulness']
['不生産的']#[['ふせいさんてき']]#3#['&adj-na;']#['unproductive', 'unfruitful']
['不戦']#[['ふせん']]#3#['&n;', '&adj-no;']#['war renunciation', 'anti-war']
['不全']#[['ふぜん']]#3#['&adj-na;', '&adj-no;', '&n;']#['partial', 'incomplete', 'imperfect']
['不束']#[['ふつつか']]#3#['&adj-na;']#['inexperienced', 'incompetent', 'inept', 'incapable', 'careless']
['不仲']#[['ふなか']]#3#['&n;', '&adj-no;', '&adj-na;']#['discord', '(on) bad terms (with)']
['不調']#[['ふちょう']]#3#['&adj-na;', '&adj-no;', '&n;']#['bad condition', 'not to work out (i.e. a deal)', 'disagreement', 'break-off', 'disorder', 'slump', 'out of form']
['不調和']#[['ふちょうわ']]#3#['&n;', '&adj-na;', '&adj-no;']#['disharmony', 'discord', 'dissonance', 'incongruity']
['不定期']#[['ふていき']]#3#['&adj-na;', '&adj-no;', '&n;']#['irregular', 'indeterminate', 'tramp (steamer)']
['不等']#[['ふとう']]#3#['&n;', '&adj-na;', '&adj-no;']#['inequality', 'disparity']
['不特定']#[['ふとくてい']]#3#['&adj-no;', '&adj-na;', '&n;']#['unspecified', 'random', 'indefinite']
['不特定多数']#[['ふとくていたすう']]#3#['&n;', '&adj-no;']#['unspecified large number (of people)']
['不平']#[['ふへい']]#3#['&n;', '&adj-no;', '&adj-na;']#['discontent', 'dissatisfaction', 'complaint', 'grievance']
['不平等']#[['ふびょうどう']]#3#['&n;', '&adj-na;']#['inequality', 'unfairness']
['不変']#[['ふへん']]#3#['&adj-na;', '&adj-no;', '&n;']#['eternal', 'everlasting', 'unchangeable', 'immutable', 'immovable', 'constant', 'permanent', 'indestructible']
['不満']#[['ふまん']]#3#['&n;', '&adj-na;']#['dissatisfaction', 'discontent', 'displeasure', 'complaint', 'unhappiness']
['不満足']#[['ふまんぞく']]#3#['&n;', '&adj-na;']#['dissatisfaction', 'discontent', 'displeasure']
['不毛']#[['ふもう']]#3#['&adj-no;', '&adj-na;', '&n;']#['barren', 'sterile', 'infertile']
['不利']#[['ふり']]#3#['&n;', '&adj-na;']#['disadvantage', 'handicap', 'unfavorable position']
['不良']#[['ふりょう']]#3#['&adj-no;', '&adj-na;', '&n;']#['bad', 'poor', 'inferior', 'defective']
['不老不死']#[['ふろうふし']]#3#['&n;', '&adj-no;']#['perpetual youth and longevity', 'immortality']
['不和']#[['ふわ']]#3#['&adj-na;', '&adj-no;', '&n;']#['friction', 'discord', 'trouble', 'dissension', 'disagreement']
['負']#[['ふ']]#3#['&n;', '&adj-no;']#['negative', 'minus']
['部員']#[['ぶいん']]#3#['&n;', '&adj-no;']#['staff', 'member (club, society, etc.)']
['部族']#[['ぶぞく']]#3#['&n;', '&adj-no;']#['tribe', 'clan', 'house']
['部分的']#[['ぶぶんてき']]#3#['&adj-na;']#['partial']
['部門']#[['ぶもん']]#3#['&n;', '&adj-no;']#['division (of a larger group)', 'branch', 'field', 'class (subclass)', 'group', 'category', 'department']
['風景']#[['ふうけい']]#3#['&n;', '&adj-no;']#['scenery', 'scene', 'landscape', 'view', 'sight']
['風流']#[['ふうりゅう'], ['ふりゅう']]#3#['&n;', '&adj-na;']#['elegance', 'taste', 'refinement']
['副次的']#[['ふくじてき']]#3#['&adj-na;']#['secondary']
['副腎']#[['ふくじん']]#3#['&n;', '&adj-no;']#['suprarenal body', 'adrenal glands']
['福音']#[['ふくいん']]#3#['&n;', '&adj-no;']#['good news']
['物的']#[['ぶってき']]#3#['&adj-na;']#['material', 'physical']
['物理的']#[['ぶつりてき']]#3#['&adj-na;']#['physical']
['分かり良い']#[['わかりよい']]#3#['&adj-i;']#['easy to understand']
['分散型']#[['ぶんさんがた']]#3#['&n;', '&adj-no;']#['distribution', 'dispersion']
['分数']#[['ぶんすう']]#3#['&n;', '&adj-no;']#['fraction']
['分節']#[['ぶんせつ']]#3#['&n;', '&adj-no;']#['articulation']
['分利']#[['ぶんり']]#3#['&n;', '&adj-no;']#['crisis (in an illness)']
['粉末']#[['ふんまつ']]#3#['&n;', '&adj-no;']#['fine powder']
['文化的']#[['ぶんかてき']]#3#['&adj-na;']#['cultural']
['文法的']#[['ぶんぽうてき']]#3#['&adj-na;']#['grammatical']
['平たい']#[['ひらたい']]#3#['&adj-i;']#['flat', 'even', 'level', 'simple']
['平ら']#[['たいら']]#3#['&adj-na;']#['flat', 'level', 'even', 'smooth']
['平安']#[['へいあん']]#3#['&n;', '&adj-na;']#['peace', 'tranquility', 'tranquillity']
['平気']#[['へいき']]#3#['&n;', '&adj-na;']#['coolness', 'calmness', 'composure', 'unconcern']
['平時']#[['へいじ']]#3#['&n;', '&adj-no;']#['peacetime', 'time of peace']
['平底']#[['ひらぞこ']]#3#['&n;', '&adj-no;']#['flat bottom']
['平等']#[['びょうどう']]#3#['&n;', '&adj-na;', '&adj-no;']#['equality', 'impartiality', 'evenness']
['平服']#[['へいふく']]#3#['&n;', '&adj-no;']#['ordinary clothes', 'everyday attire', 'plain clothes', 'civilian clothes']
['平和的']#[['へいわてき']]#3#['&adj-na;']#['peaceful']
['別種']#[['べっしゅ']]#3#['&n;', '&adj-no;']#['another kind', 'distinct species', 'variety']
['変わった']#[['かわった']]#3#['&adj-f;']#['unusual', 'abnormal', 'strange', 'odd', 'peculiar', 'weird', 'different']
['変わらない']#[['かわらない']]#3#['&adj-i;']#['constant', 'invariant']
['変わらぬ']#[['かわらぬ']]#3#['&adj-f;']#['constant', 'unchanging', 'unchanged', 'same', 'enduring']
['変わりやすい']#[['かわりやすい']]#3#['&adj-i;']#['changeable', 'unsettled', 'inconstant', 'fickle (e.g. weather)']
['変体']#[['へんたい']]#3#['&n;', '&adj-no;']#['unusual form', 'different shape', 'variant (e.g. kanji, kana)']
['便利']#[['べんり']]#3#['&adj-na;']#['convenient', 'handy', 'useful']
['包囲']#[['ほうい']]#3#['&n;', '&adj-no;', '&vs;']#['siege', 'encirclement', 'envelopment', 'surrounding', 'besiegement']
['包皮']#[['ほうひ']]#3#['&n;', '&adj-no;']#['foreskin', 'prepuce']
['方形']#[['ほうけい']]#3#['&n;', '&adj-no;']#['square']
['法衣']#[['ほうい'], ['ほうえ']]#3#['&n;', '&adj-no;']#['vestment', \"priest's robe\"]
['法学']#[['ほうがく']]#3#['&n;', '&adj-no;']#['law', 'jurisprudence']
['法治']#[['ほうち']]#3#['&n;', '&adj-no;']#['constitutional government']
['法定']#[['ほうてい']]#3#['&n;', '&adj-no;']#['legal', 'designated by law']
['法的']#[['ほうてき']]#3#['&adj-na;']#['legal']
['法令']#[['ほうれい']]#3#['&n;', '&adj-no;']#['laws and ordinances', 'acts (of parliament, congress, etc.)']
