Kanji,Reading,JLPT,Type,Meaning
['関係各位'],[['かんけいかくい']],3,['&exp;'],['to whom it may concern']
['商いは牛のよだれ'],[['あきないはうしのよだれ']],3,['&exp;'],"['one should not rush to make a profit', {'_': ""business is (best run when sales flow like) a cow's drool (i.e. long and thin)"", '$': {'g_type': 'lit'}}]"
['幸せ太り'],[['しあわせぶとり']],3,['&exp;'],['putting on weight from the good (married) life']
['然ればこそ'],[['さればこそ']],3,['&exp;'],"['for that very reason', 'that is exactly why ...']"
['お世話様'],[['おせわさま']],3,['&exp;'],"['thanks for taking care of me', 'thanks for taking care of my loved one']"
['笑う門には福来る'],[['わらうかどにはふくきたる']],3,['&exp;'],"['laugh and grow fat', {'_': 'good fortune and happiness will come to the home of those who smile', '$': {'g_type': 'lit'}}]"
['梁上の君子'],[['りょうじょうのくんし']],3,['&exp;'],['thief']
['苦は楽の種'],[['くはらくのたね']],3,['&exp;'],"['one cannot have pleasure without pain', 'no pain, no gain']"
['楽は苦の種苦は楽の種'],[['らくはくのたねくはらくのたね']],3,['&exp;'],"[""there's no pain without pleasure, and there's no pleasure without pain""]"
['雪に白鷺'],[['ゆきにしらさぎ']],3,['&exp;'],['something indistinguishable or indistinct (like an egret in the snow)']
['焼け石に水'],[['やけいしにみず']],3,['&exp;'],"['a drop in the bucket', 'a drop in the ocean', {'_': '(pouring) water on a hot stone', '$': {'g_type': 'lit'}}]"
['本木にまさる末木なし'],[['もときにまさるうらきなし']],3,['&exp;'],"['of soup and love, the first is the best', ""one's first spouse tends to be better than any subsequent spouse""]"
['良薬は口に苦し'],[['りょうやくはくちににがし']],3,['&exp;'],"['the most helpful advice may be difficult to listen to', {'_': 'good medicine tastes bitter', '$': {'g_type': 'lit'}}]"
['目には目を歯には歯を'],[['めにはめをはにははを']],3,['&exp;'],['an eye for an eye and a tooth for a tooth']
['関係者各位'],[['かんけいしゃかくい']],3,['&exp;'],"['to whom it may concern', 'to the involved parties', 'to all persons concerned']"
['人の口には戸が立てられない'],[['ひとのくちにはとがたてられない']],3,['&exp;'],"[""you can't control what people say"", ""you can't stop rumours (rumors)""]"
['番茶も出花'],[['ばんちゃもでばな']],3,['&exp;'],"['even a homely girl looks beautiful at the peak of her youth', {'_': 'even coarse tea tastes good when freshly-brewed', '$': {'g_type': 'lit'}}]"
['付き合いきれない'],[['つきあいきれない']],3,['&exp;'],"['cannot handle (it) any longer', 'fed up with', 'enough is enough']"
['愛してる'],[['あいしてる']],3,['&exp;'],['I love you']
['お気の毒に'],[['おきのどくに']],3,['&exp;'],"['my sympathies', ""that's too bad"", 'my condolences']"
['天は自ら助くる者を助く'],[['てんはみずからたすくるものをたすく']],3,['&exp;'],['heaven helps those who help themselves']
['多芸は無芸'],[['たげいはむげい']],3,['&exp;'],['a jack of all trades is a master of none']
['目くそ鼻くそを笑う'],[['めくそはなくそをわらう']],3,['&exp;'],"['the pot calling the kettle black', {'_': 'the goop in the eye laughing at the snot in the nose', '$': {'g_type': 'lit'}}]"
['鉄は熱いうちに打て'],[['てつはあついうちにうて']],3,['&exp;'],['strike while the iron is hot']
['死んで花実がなるものか'],[['しんではなみがなるものか']],3,['&exp;'],"[""once you're dead, that's it""]"
['形だけ'],[['かたちだけ']],3,['&exp;'],"[""merely for form's sake""]"
['然有り'],[['さあり']],3,['&exp;'],"['it is so', 'it is as such']"
['然だに'],[['さだに']],3,['&exp;'],['were it to at least be as such']
['然ならず'],[['さならず']],3,['&exp;'],"['it is not as such', 'it does not seem as such']"
['然なり'],[['さなり']],3,['&exp;'],"['it is so', 'it is as such']"
['然こそ'],[['さこそ']],3,['&exp;'],"['surely', 'certainly', 'no doubt']"
['然こそ言え'],[['さこそいえ']],3,['&exp;'],['be that as it may']
['今は昔'],[['いまはむかし']],3,['&exp;'],"['once upon a time', 'a long time ago']"
['汝自身を知れ'],[['なんじじしんをしれ']],3,['&exp;'],['Know thyself']
['然なくば'],[['さなくば']],3,['&exp;'],"['if not', 'otherwise', 'or else']"
['然もあらばあれ'],[['さもあらばあれ']],3,['&exp;'],"['be that the case, do so', 'do as you please', 'in any case']"
['ざる得ない'],[['ざるえない']],3,['&exp;'],"['cannot help (doing)', 'have no choice but to']"
['鼻の先'],[['はなのさき']],3,['&exp;'],"['in front of your nose', 'right next to you']"
['不幸中の幸い'],[['ふこうちゅうのさいわい']],3,['&exp;'],"['small mercy (from some misfortune)', 'silver lining of a dark cloud', 'consolation in sadness', 'blessing in disguise']"
['見当もつかない'],[['けんとうもつかない']],3,['&exp;'],['having not the slightest idea']
['食が細い'],[['しょくがほそい']],3,['&exp;'],"['eating only a little', 'having a small appetite']"
['お先に失礼します'],[['おさきにしつれいします']],3,['&exp;'],['pardon me for leaving (first)']
['これを書いている時点で'],[['これをかいているじてんで']],3,['&exp;'],['at the time of writing']
['世界の七不思議'],[['せかいのななふしぎ']],3,['&exp;'],['Seven Wonders of the World']
['細かいこと'],[['こまかいこと']],3,['&exp;'],"['trifles', 'minor details']"
['成ってない'],"[['なってない'], ['なっていない']]",3,['&exp;'],"['unacceptable', 'no good', 'complete failure', 'inadequate']"
['勝負は時の運'],[['しょうぶはときのうん']],3,['&exp;'],"['victory depends on the turn of fortune', 'winning and losing are both down to luck']"
['真っ向から'],[['まっこうから']],3,['&exp;'],"['head-on', ""to one's face"", 'squarely', 'directly', 'flatly (e.g. refuse)']"
['道中ご無事に'],[['どうちゅうごぶじに']],3,['&exp;'],"['bon voyage', 'have a nice trip']"
['そっぽを向く'],[['そっぽをむく']],3,"['&v5k;', '&exp;']","['to turn away', 'to face away', 'to ignore']"
['勝ち目はない'],[['かちめはない']],3,['&exp;'],['to have no chance (of succeeding)']
['お見知り置き'],[['おみしりおき']],3,['&exp;'],['pleased to make your acquaintance']
['運命の力'],[['うんめいのちから']],3,['&exp;'],"['agency of fate', 'power of fate']"
['ごく一部'],[['ごくいちぶ']],3,['&exp;'],"['small fraction', 'small proportion']"
['なくても良い'],"[['なくてもいい'], ['なくてもよい']]",3,['&exp;'],"['need not', '(not) have to']"
['ない内に'],[['ないうちに']],3,['&exp;'],"['before it becomes (verb)', 'before (an undesirable thing occurs)']"
['始めに言葉ありき'],[['はじめにことばありき']],3,['&exp;'],['In the beginning was the Word']
['夜明け前が一番暗い'],[['よあけまえがいちばんくらい']],3,['&exp;'],"[""it's always darkest before the dawn"", 'the darkest hour is just before the dawn']"
['お願いできますか'],[['おねがいできますか']],3,['&exp;'],"['may I ask (for)', 'might I ask (that)']"
['気配もない'],"[['けはいもない'], ['きはいもない']]",3,['&exp;'],['showing no sign (of)']
['取り返しがつかない'],[['とりかえしがつかない']],3,['&exp;'],"['cannot be undone', ""can't be recovered from""]"
['結果オーライ'],[['けっかオーライ']],3,['&exp;'],['(turned out) all right in the end']
['この内'],"[['このうち'], ['このなか']]",3,['&exp;'],"['among these', 'between these', 'of these']"
['順不同'],[['じゅんふどう']],3,['&exp;'],"['(listed in) no particular order', 'arbitrary order', 'random order']"
['船頭多くして船山に登る'],[['せんどうおおくしてふねやまにのぼる']],3,['&exp;'],"['too many cooks spoil the broth', {'_': 'too many captains will steer the ship up a mountain', '$': {'g_type': 'lit'}}]"
['鼻の高い'],[['はなのたかい']],3,['&exp;'],['proud']
['テロとの戦い'],[['テロとのたたかい']],3,['&exp;'],['war on terror']
['飛んで'],[['とんで']],3,['&exp;'],"['zero', 'naught', 'oh']"
['学問に王道なし'],[['がくもんにおうどうなし']],3,['&exp;'],['there are no shortcuts in learning']
['大学全入時代'],[['だいがくぜんにゅうじだい']],3,['&exp;'],"['era in which university places outnumber university applicants', 'era of declining enrollment']"
['血肉の争い'],[['けつにくのあらそい']],3,['&exp;'],['family quarrel']
['になって初めて'],[['になってはじめて']],3,['&exp;'],"['(it was) not until', '(it was) only when']"
['ツーカーの仲'],[['ツーカーのなか']],3,['&exp;'],['on such good terms as to know what each other is thinking']
['無くてはいけない'],[['なくてはいけない']],3,['&exp;'],"['cannot do without something', 'indispensable', 'absolutely necessary']"
['無きゃならない'],[['なきゃならない']],3,['&exp;'],"['cannot do without something', 'indispensable', 'absolutely necessary']"
['相手が悪い'],[['あいてがわるい']],3,['&exp;'],"[""out of one's league"", 'facing a too tough opponent', 'outclassed']"
['お変わりありませんか'],[['おかわりありませんか']],3,['&exp;'],"['how have you been?', {'_': 'nothing (untoward) has happened, has it?', '$': {'g_type': 'lit'}}]"
['石にかじりついてでも'],[['いしにかじりついてでも']],3,['&exp;'],['come hell or high water']
['から成る'],[['からなる']],3,['&exp;'],"['consists of', 'comprises', 'is made up of']"
['蛙の面に小便'],"[['かえるのつらにしょうべん'], ['カエルのつらにしょうべん']]",3,['&exp;'],"[""like water off a duck's back"", {'_': ""urine on a frog's face"", '$': {'g_type': 'lit'}}]"
['先を争って'],[['さきをあらそって']],3,['&exp;'],"['fighting to be first', 'scrambling to take the lead']"
['成ろう事なら'],[['なろうことなら']],3,['&exp;'],"['if possible', 'if circumstances allow']"
['一本取られた'],[['いっぽんとられた']],3,['&exp;'],"['touché', ""you've got me there""]"
['鳴かず飛ばず'],[['なかずとばず']],3,['&exp;'],"['living in obscurity', 'lying low', 'remaining unnoticed']"
['失礼します'],[['しつれいします']],3,['&exp;'],"['excuse me', 'pardon me', 'I beg your pardon']"
['無いと'],[['ないと']],3,['&exp;'],"['have to (verb)', 'must (verb)']"
['平たく言えば'],[['ひらたくいえば']],3,['&exp;'],"['in plain words', 'in plain terms', 'put simply']"
['金に糸目をつけず'],[['かねにいとめをつけず']],3,['&exp;'],['(doing something) regardless of expense']
['意に満たない'],[['いにみたない']],3,['&exp;'],['unsatisfactory']
['泣いても笑っても'],[['ないてもわらっても']],3,['&exp;'],"['whether you like it or not', 'no matter what one may do', 'in any event', 'at all events', {'_': 'whether you laugh or cry', '$': {'g_type': 'lit'}}]"
['言いたい放題'],[['いいたいほうだい']],3,['&exp;'],"['saying all one has to say (usu. negative, e.g. complaints, insults, etc.)']"
['人後に落ちない'],[['じんごにおちない']],3,['&exp;'],['to be second to none (in)']
['節先生'],[['たかしせんせい']],3,['&exp;'],"['successive teacher', 'successive master']"
['場面場面'],[['ばめんばめん']],3,['&exp;'],"['(in) various settings', 'act to act', 'place to place']"
['メリハリの利いた'],"[['めりはりのきいた'], ['メリハリのきいた']]",3,['&exp;'],"['explicit', 'clear', 'unambiguous', 'meaningful', 'lively']"
['メリハリを利かせた'],"[['メリハリをきかせた'], ['めりはりをきかせた']]",3,['&exp;'],"['explicit', 'clear', 'unambiguous', 'meaningful', 'lively']"
['去る者追わず'],[['さるものおわず']],3,['&exp;'],['do not chase the one who leaves']
['良くも悪くも'],[['よくもわるくも']],3,['&exp;'],"['for better or worse', 'for good and bad', 'regardless of merit', 'both good and bad']"
['良くも悪しくも'],[['よくもあしくも']],3,['&exp;'],"['regardless of right or wrong', 'regardless of merit', 'both good and bad']"
['空間内'],[['くうかんない']],3,['&exp;'],['inside a space']
['会場内'],[['かいじょうない']],3,['&exp;'],['inside a meeting place']
['有って無い'],[['あってない']],3,['&exp;'],"['lacking in some desired property (size, usefulness, etc.)']"
['数年来'],[['すうねんらい']],3,['&exp;'],"['several years standing', 'over several years']"
['殺しても死なない'],[['ころしてもしなない']],3,['&exp;'],"[""(you) couldn't kill (him) if you tried""]"
['ローマは一日にして成らず'],[['ローマはいちにちにしてならず']],3,['&exp;'],['Rome was not built in a day']
['悪法もまた法なり'],[['あくほうもまたほうなり']],3,['&exp;'],"['a law is a law, however undesirable it may be']"
['なる様になる'],[['なるようになる']],3,['&exp;'],"['whatever will be, will be', 'things happen the way they happen']"
['一念天に通ず'],[['いちねんてんにつうず']],3,['&exp;'],['faith will move mountains']
['遠くの親類より近くの他人'],[['とおくのしんるいよりちかくのたにん']],3,['&exp;'],['a neighbour is better than a relative living far']
['泣く子と地頭には勝てぬ'],[['なくことじとうにはかてぬ']],3,['&exp;'],"[""you cannot win against someone who doesn't listen to reason"", ""you can't fight City Hall""]"
['去る者は追わず'],[['さるものはおわず']],3,['&exp;'],['do not pursue those who leave you']
['金を貸せば友を失う'],[['かねをかせばともをうしなう']],3,['&exp;'],['lend your money and lose your friend']
['苦あれば楽あり'],[['くあればらくあり']],3,['&exp;'],"['no pain, no gain', 'no cross, no crown']"
['君子豹変す'],[['くんしひょうへんす']],3,['&exp;'],"['A wise man changes his mind, a fool never']"
['芸は身を助く'],[['げいはみをたすく']],3,['&exp;'],['art brings bread']
['血は争えない'],[['ちはあらそえない']],3,['&exp;'],"['like father, like son', {'_': ""you can't fight blood"", '$': {'g_type': 'lit'}}]"
['見る目嗅ぐ鼻'],[['みるめかぐはな']],3,['&exp;'],"[""Yama's pole with a human head on the top (able to discern good and evil of the dead)""]"
['最後に笑う者が最もよく笑う'],[['さいごにわらうものがもっともよくわらう']],3,['&exp;'],"['he who laughs last, laughs best']"
['才子、才に溺れる'],[['さいしさいにおぼれる']],3,['&exp;'],['talented men are ruined by their own talent']
['四海波静か'],[['しかいなみしずか']],3,['&exp;'],['The world is at peace']
['始め良ければ終わり良し'],[['はじめよければおわりよし']],3,['&exp;'],['a good beginning makes a good ending']
['思う念力岩をも通す'],[['おもうねんりきいわをもとおす']],3,['&exp;'],"['where there is a will, there is a way']"
['死んだ子の年を数える'],[['しんだこのとしをかぞえる']],3,['&exp;'],"['crying over spilt milk', {'_': ""counting the age of one's dead child"", '$': {'g_type': 'lit'}}]"
['酒は百薬の長'],[['さけはひゃくやくのちょう']],3,['&exp;'],"['good wine makes good blood', 'sake is the best of all medicines']"
['終わり良ければすべて良し'],[['おわりよければすべてよし']],3,['&exp;'],"['all is well that ends well', 'it will all come good in the end']"
['所変われば品変わる'],[['ところかわればしなかわる']],3,['&exp;'],"['so many countries, so many customs']"
['女の一念岩をも通す'],[['おんなのいちねんいわをもとおす']],3,['&exp;'],['women will have their wills']
['小の虫を殺して大の虫を生かす'],[['しょうのむしをころしてだいのむしをいかす']],3,['&exp;'],"['to sacrifice something small in order to save something great', ""to lose a leg to save one's life"", {'_': 'to kill a small bug and save a large one', '$': {'g_type': 'lit'}}]"
['色事は思案の外'],[['いろごとはしあんのほか']],3,['&exp;'],['love and reason do not go together']
['深い川は静かに流れる'],[['ふかいかわはしずかにながれる']],3,['&exp;'],['still waters run deep']
['親はなくても子は育つ'],[['おやはなくてもこはそだつ']],3,['&exp;'],"['nature itself is a good mother', {'_': 'even without parents, children grow up', '$': {'g_type': 'lit'}}]"
['人の口に戸は立てられず'],[['ひとのくちにとはたてられず']],3,['&exp;'],['people will talk']
['人のふり見てわがふり直せ'],[['ひとのふりみてわがふりなおせ']],3,['&exp;'],"[""one man's fault is another's lesson""]"
['人は一代名は末代'],[['ひとはいちだいなはまつだい']],3,['&exp;'],"['the worthy will be remembered', {'_': 'humans (last) one generation; names (last) forever', '$': {'g_type': 'lit'}}]"
['人を怨むより身を怨め'],[['ひとをうらむよりみをうらめ']],3,['&exp;'],"['it is easier to blame than do better', {'_': 'instead of resenting others, resent yourself', '$': {'g_type': 'lit'}}]"
['人生意気に感ず'],[['じんせいいきにかんず']],3,['&exp;'],['heart is won by heart']
['ちりも積もれば山となる'],[['ちりもつもればやまとなる']],3,['&exp;'],"['many a little makes a mickle', 'every little helps', {'_': 'even dust becomes a mountain if piled together', '$': {'g_type': 'lit'}}]"
['水の流れと人の行方'],[['みずのながれとひとのゆくえ']],3,['&exp;'],['Life is an unknown course']
['水は低きに流る'],[['みずはひくきにながる']],3,['&exp;'],['water seeks its own level']
['世間の口に戸は立てられぬ'],[['せけんのくちにとはたてられぬ']],3,['&exp;'],['people will talk']
['正直の頭に神宿る'],[['しょうじきのこうべにかみやどる']],3,['&exp;'],"['Honesty is the best policy', 'Honesty pays']"
['生みの親より育ての親'],[['うみのおやよりそだてのおや']],3,['&exp;'],['a foster parent is dearer than a real parent']
['生ある者は必ず死あり'],[['せいあるものはかならずしあり']],3,['&exp;'],"['no mortal escapes death', 'all men must die', {'_': 'he who has life, certainly has death', '$': {'g_type': 'lit'}}]"
['静かに流れる川は深い'],[['しずかにながれるかわはふかい']],3,['&exp;'],['still waters run deep']
['昔は昔今は今'],[['むかしはむかしいまはいま']],3,['&exp;'],"['let bygones be bygones', {'_': 'the past is the past, the present is the present', '$': {'g_type': 'lit'}}]"
['選ぶところがない'],[['えらぶところがない']],3,['&exp;'],"['being the same thing (as)', 'being indistinguishable (from)']"
['待つ身は長い'],[['まつみはながい']],3,['&exp;'],['a watched pot never boils']
['待てば海路の日和あり'],[['まてばかいろのひよりあり']],3,['&exp;'],"['good things come to those who wait', {'_': 'if you wait, there will come a fine day for taking the sea route', '$': {'g_type': 'lit'}}]"
['毒を食らわば皿まで'],[['どくをくらわばさらまで']],3,['&exp;'],"[""once you've committed a crime, commit to it"", 'in for a penny, in for a pound', {'_': ""if you've eaten poison, (lick) the plate"", '$': {'g_type': 'lit'}}]"
['二兎を追う者は一兎をも得ず'],[['にとをおうものはいっとをもえず']],3,['&exp;'],['if you run after two hares you will catch neither']
['ほとぼりが冷める'],"[['ほとぼりがさめる'], ['ホトボリがさめる']]",3,['&exp;'],"['the heat is off', 'things calm down', 'the excitement dies down']"
['年は争えない'],[['としはあらそえない']],3,['&exp;'],['age will tell']
['馬は馬連れ'],[['うまはうまづれ']],3,['&exp;'],"['birds of a feather flock together', 'horses work best together', ""don't mix your horses with your cows""]"
['庇を貸して母屋を取られる'],[['ひさしをかしておもやをとられる']],3,['&exp;'],"[""give him an inch and he'll take an ell"", ""give him an inch and he'll take a yard""]"
['飛んで火に入る夏の虫'],[['とんでひにいるなつのむし']],3,['&exp;'],"[""rushing to one's doom"", '(like a) moth flying into the flame']"
['負けるが勝ち'],[['まけるがかち']],3,['&exp;'],"['he that fights and runs away may live to fight another day', 'sometimes you have to lose to win', {'_': 'losing is winning', '$': {'g_type': 'lit'}}]"
['ものは相談'],[['ものはそうだん']],3,['&exp;'],"['a wise man is he who listens to counsel', 'a worry shared is a worry halved']"
['物も言い様'],[['ものもいいよう']],3,['&exp;'],"['be careful what you say', 'consider your words']"
['物も言い様で角が立つ'],[['ものもいいようでかどがたつ']],3,['&exp;'],"['harsh words make the going rough', 'consider your words', 'people may be offended (or not) by the way you speak']"
['名は体を表す'],[['なはたいをあらわす']],3,['&exp;'],['names and natures do often agree']
['命あっての物種'],[['いのちあってのものだね']],3,['&exp;'],"['while there is life, there is hope', 'without life, there is nothing', ""don't waste your life""]"
['夕焼けは晴れ朝焼けは雨'],[['ゆうやけははれあさやけはあめ']],3,['&exp;'],"[""red sky at night, shepherd's delight; red sky in the morning, shepherd's warning""]"
['一風景'],"[['いちふうけい'], ['いっぷうけい']]",3,['&exp;'],['one scene']
['町全体'],[['まちぜんたい']],3,['&exp;'],['the whole town']
['差し手争い'],[['さしてあらそい']],3,['&exp;'],"[""struggling to grab hold of one's opponent's belt with one's dominant hand""]"
['関して'],[['かんして']],3,['&exp;'],['in relation to']
['好対照'],[['こうたいしょう']],3,['&exp;'],"['good contrast', 'marked contrast']"
['酒の上で'],[['さけのうえで']],3,['&exp;'],['under the influence of alcohol']
['流石は'],[['さすがは']],3,['&exp;'],"['as one would expect', ""just as you'd expect (from)"", 'just like (someone)']"
['狡兎良狗'],[['こうとりょうく']],3,['&exp;'],"['When the enemy is defeated, the victorious soldiers can be killed off']"
['身をもって'],[['みをもって']],3,['&exp;'],"[""with one's own body"", ""by one's own action"", ""through one's own experience"", 'firsthand']"
['省あって国なし'],[['しょうあってくになし']],3,['&exp;'],"['each ministry thinks only of its own good, but not of the good of the country', {'_': 'when there are ministries, there is no country', '$': {'g_type': 'lit'}}]"
['良いとして'],[['いいとして']],3,['&exp;'],['enough about ...']
['主原料'],[['しゅげんりょう']],3,['&exp;'],"['principal raw material', 'main raw material']"
['なし得る'],"[['なしうる'], ['なしえる']]",3,"['&adj-f;', '&exp;', '&vt;']","['to be able to do', 'to be capable of doing']"
['数分間'],[['すうふんかん']],3,['&exp;'],"['a few minutes', 'for a few minutes', 'for a number of minutes', 'for a period of a few minutes', 'for several minutes']"
['和顔愛語'],[['わがんあいご']],3,['&exp;'],['with a gentle face and a nice word']
['末頃'],[['すえごろ']],3,['&exp;'],['around the end of (a period of time)']
['学習法'],[['がくしゅうほう']],3,['&exp;'],"['way of learning', 'way of studying', 'way of mastering']"
['無くても'],[['なくても']],3,['&exp;'],"['even if not', 'even without']"
['同じ仲間'],[['おなじなかま']],3,['&exp;'],"['same group', 'same gang']"
['世界公民'],[['せかいこうみん']],3,['&exp;'],"['citizen of the world', 'world citizen']"
['人類最古'],[['じんるいさいこ']],3,['&exp;'],['oldest mankind (e.g. evidence of)']
['初午'],[['はつうま']],3,['&exp;'],"['first ""horse day"" in any lunar month, but esp. the second lunar month', 'traditional day for worship at ""fox deity"" shrines']"
['教育令'],[['きょういくれい']],3,['&exp;'],['regulations pertaining to education']
['無かろう'],[['なかろう']],3,['&exp;'],['probably not so']
['機種選定作業'],[['きしゅせんていさぎょう']],3,['&exp;'],['equipment selection work']
['ご参考まで'],[['ごさんこうまで']],3,['&exp;'],"['for your reference', 'FYR', 'for your information', 'FYI']"
['無事か'],[['ぶじか']],3,['&exp;'],"['(are you) alright?', '(are you) OK?']"
['使わざるを得ず'],[['つかわざるをえず']],3,['&exp;'],"['forced to use', 'forced into a position']"
['覚えてろ'],[['おぼえてろ']],3,['&exp;'],"[""You'll regret this!"", ""I'll get you for this"", 'Just you wait']"
['血の気の無い'],[['ちのけのない']],3,['&exp;'],"['pale', 'bloodless']"
['理の当然'],[['りのとうぜん']],3,['&exp;'],"['standing to reason', 'natural']"
['然しもの'],[['さしもの']],3,['&exp;'],"['even ... (e.g. ""even a genius"")']"
['法の欠缺'],[['ほうのけんけつ']],3,['&exp;'],['gap in the law']
['終戦直後'],[['しゅうせんちょくご']],3,['&exp;'],"['early post war period', 'immediately after the war']"
['付き具合'],[['つきぐあい']],3,['&exp;'],"['degree, amount of']"
['世界全体'],[['せかいぜんたい']],3,['&exp;'],"['entire world', 'whole world', 'world stage']"
['落花啼鳥'],[['らっかていちょう']],3,['&exp;'],['the poetic feeling of a late spring scene (with flowers scattering and birds chirping)']
['火を放つ'],[['ひをはなつ']],3,"['&v5t;', '&exp;']",['to set fire (to)']
['焼け野の鴉'],[['やけののからす']],3,['&exp;'],['blacker than black']
['に対し'],[['にたいし']],3,['&exp;'],"['towards', 'against', 'regarding', 'in contrast with']"
['に関し'],[['にかんし']],3,['&exp;'],"['related to', 'in relation to']"
['山笑う'],[['やまわらう']],3,['&exp;'],"['mountain in springtime when all of the tree buds open at the same time', {'_': 'laughing mountain', '$': {'g_type': 'lit'}}]"
['朝焼けは雨、夕焼けは晴れ'],[['あさやけはあめゆうやけははれ']],3,['&exp;'],"['red sky at night, sailors delight; red sky in morning, sailors take warning', 'red sky at night, shepherds delight; red sky in morning, shepherds take warning']"
['藁で束ねても男は男'],[['わらでたばねてもおとこはおとこ']],3,['&exp;'],"['rich or poor, a man is a man', {'_': 'a man whose hair is tied with straw is still a man', '$': {'g_type': 'lit'}}]"
['漿を乞いて酒を得る'],[['しょうをこいてさけをうる']],3,['&exp;'],"['to get more than one requests', {'_': 'to beg for water and receive wine', '$': {'g_type': 'lit'}}]"
['小の虫を殺して大の虫を助ける'],[['しょうのむしをころしてだいのむしをたすける']],3,['&exp;'],"['to sacrifice something small in order to save something great', ""to lose a leg to save one's life"", 'to kill a small bug and help a large one']"
['大の虫を生かして小の虫を殺す'],[['だいのむしをいかしてしょうのむしをころす']],3,['&exp;'],"['sacrifice something small in order to save something great', ""lose a leg to save one's life"", {'_': 'to let a large bug live and kill a small one', '$': {'g_type': 'lit'}}]"
['大の虫を生かして小の虫を殺せ'],[['だいのむしをいかしてしょうのむしをころせ']],3,['&exp;'],"['sacrifice something small in order to save something great', ""lose a leg to save one's life"", {'_': 'let a large bug live and kill a small one', '$': {'g_type': 'lit'}}]"
['同気相求む'],[['どうきあいもとむ']],3,['&exp;'],['like minds gather']
['同気相求める'],[['どうきあいもとめる']],3,['&exp;'],['like minds gather']
['その他に'],[['そのほかに']],3,['&exp;'],"['else', 'in addition', 'on top of that', 'furthermore', 'further', 'besides']"
['人を見て法を説け'],"[['ひとをみてほうをとけ'], ['にんをみてほうをとけ']]",3,['&exp;'],['suit your speech to the audience']
['ことゆえ無し'],[['ことゆえなし']],3,['&exp;'],['without incident']
['年を追うごとに'],[['としをおうごとに']],3,['&exp;'],"['year after year', 'as the years go by', 'with each passing year']"
['良かれ'],[['よかれ']],3,['&exp;'],"['all for the best', 'what is right']"
['魚氷に上る'],"[['うおひにのぼる'], ['うおこおりにのぼる']]",3,['&exp;'],['third climate of spring (when the ice breaks and fish start appearing near the surface)']
['獺魚を祭る'],[['かわうそうおをまつる']],3,['&exp;'],['one of the 72 climates (from the 16th to the 20th of the first lunar month)']
['龍天に登る'],[['りゅうてんにのぼる']],3,['&exp;'],['rise of the dragon (bringing rain around the time of the spring equinox)']
['不思議なくらい'],[['ふしぎなくらい']],3,['&exp;'],"['curiously', 'curiously enough', 'oddly enough', 'to the point of being mysterious', 'to the extent of being strange']"
['不思議なほど'],[['ふしぎなほど']],3,['&exp;'],"['wondrous', 'marvellous', 'uncanny', 'like a charm']"
['その昔'],[['そのむかし']],3,['&exp;'],"['a long time ago', 'in those days']"
['定めなき空'],[['さだめなきそら']],3,['&exp;'],['changeable weather']
['有る無し'],[['あるなし']],3,['&exp;'],"['presence or absence', 'whether something is there or not', 'whether something happens or not']"
['話変わって'],[['はなしかわって']],3,['&exp;'],"['meanwhile', 'in the meantime', 'on the other hand']"
['心配ご無用'],[['しんぱいごむよう']],3,['&exp;'],"[""don't worry about it"", 'there is nothing to fear', 'there is no need for anxiety', 'everything is under control']"
['生き身は死に身'],[['いきみはしにみ']],3,['&exp;'],['all that lives must eventually die']
['無知は幸福'],[['むちはこうふく']],3,['&exp;'],['ignorance is bliss']
['頭の雪'],[['かしらのゆき']],3,"['&n;', '&exp;']","['white hair', {'_': 'snow of the head', '$': {'g_type': 'lit'}}]"
['春浅し'],[['はるあさし']],3,['&exp;'],"['early, superficial indications of spring (haiku term)']"
['田鼠化して鶉となる'],[['でんそかしてうずらとなる']],3,['&exp;'],['time when moles transform into quails (second climate of the third month)']
['雪の果て'],[['ゆきのはて']],3,['&exp;'],"['last snows', ""snow remaining after the anniversary of Buddha's death""]"
['相手にとって不足はない'],[['あいてにとってふそくはない']],3,['&exp;'],"['good match for an opponent', 'worthy (e.g. rival)']"
['乗りかかった船'],[['のりかかったふね']],3,['&exp;'],['having gone too far to turn back']
['に向けて'],[['にむけて']],3,['&exp;'],"['towards (a destination)', 'for the purpose of', 'with the goal of', 'targeting (a group, a demographic)']"
['残り物には福がある'],[['のこりものにはふくがある']],3,['&exp;'],"['there is unexpected good in what others have left behind', 'last but not least', {'_': 'there is fortune in leftovers', '$': {'g_type': 'lit'}}]"
['残り物に福あり'],[['のこりものにふくあり']],3,['&exp;'],"['there is unexpected good in what others have left behind', 'last but not least', {'_': 'there is fortune in leftovers', '$': {'g_type': 'lit'}}]"
['なす角'],[['なすかく']],3,['&exp;'],"['formed angle', 'angle made']"
['まずあり得ない'],[['まずありえない']],3,['&exp;'],"['very improbable', 'vanishingly unlikely', 'only with a miracle']"
['湯水のごとく'],[['ゆみずのごとく']],3,"['&adv;', '&exp;']","['like water', 'like it grows on trees']"
['当然のこと'],[['とうぜんのこと']],3,['&exp;'],"['a matter of course', 'what is to be expected', 'par for the course']"
['立ち席のみ'],[['たちせきのみ']],3,['&exp;'],"['standing room only', 'SRO']"
['辺り一帯'],[['あたりいったい']],3,['&exp;'],"['all around', 'as far as the eye can see']"
