Kanji,Reading,JLPT,Type,Meaning
['これから先'],[['これからさき']],5,['&adv;'],"['from now on', 'in the future', 'hereafter', 'ahead of us', 'down the road']"
['その足で'],[['そのあしで']],5,"['&exp;', '&adv;']","['straight (from one place to another)', 'going right onto', 'on the way', 'simultaneously', 'incidentally', 'directly', 'at once']"
['その間'],"[['そのあいだ'], ['そのかん']]",5,"['&n;', '&adv;']","['in the meanwhile', 'during the time']"
['少しく'],[['すこしく']],5,['&adv;'],"['a little', 'somewhat']"
['その上'],[['そのかみ']],5,"['&n;', '&adv;']","['a long time ago', 'in those days', 'once upon a time']"
['時あたかも'],[['ときあたかも']],5,"['&exp;', '&adv;']","['at precisely that time', 'at exactly that moment', 'just then', 'right then']"
['何時かしら'],[['いつかしら']],5,['&adv;'],"['before one knows', 'before one becomes aware of', 'unnoticed', 'unawares']"
['今日た'],[['こんにった']],5,"['&n;', '&adv;']","['today', 'this day']"
['何となし'],[['なんとなし']],5,['&adv;'],"['somehow or other', 'for some reason or another']"
['出しな'],[['でしな']],5,['&adv;'],"['about to leave', 'about to start out']"
['大人しく'],[['おとなしく']],5,['&adv;'],"['meekly', 'obediently', 'submissively', 'quietly', 'like a lamb']"
['今しも'],[['いましも']],5,['&adv;'],"['just now', 'right now', 'at this moment']"
['今一つ'],[['いまひとつ']],5,"['&exp;', '&adv;']","['one more', 'another', 'the other']"
['食い入るように'],[['くいいるように']],5,"['&exp;', '&adv;']","['with intense concentration', 'eagerly', 'intently', 'devouringly']"
['何ぼう'],[['なんぼう']],5,['&adv;'],"['how much', 'how many', 'how', 'to what extent']"
['先ほど来'],[['さきほどらい']],5,['&adv;'],['since a little while ago']
['間ずっと'],[['あいだずっと']],5,"['&exp;', '&adv;']","['throughout', 'all through', 'right through']"
['今月中に'],"[['こんげつちゅうに'], ['こんげつじゅうに']]",5,"['&exp;', '&adv;']","['by the end of this month', 'before the month is out', 'in the course of this month']"
['今年中に'],"[['ことしじゅうに'], ['ことしちゅうに']]",5,"['&exp;', '&adv;']","['by the end of this year', 'before the year comes to a close', 'during this year']"
['一'],[['いっち']],5,['&adv;'],"['most', 'best']"
['中にも'],[['なかにも']],5,"['&exp;', '&adv;']","['among (other things)', 'especially', 'particularly', 'inter alia', 'above all (else)']"
['何時なりと'],[['いつなりと']],5,"['&exp;', '&adv;']","['(at) any time', 'always', 'at all times', 'whenever']"
['何なりと'],[['なんなりと']],5,['&adv;'],"['anything', 'whatever', 'whatever one likes']"
['一人でも多く'],[['ひとりでもおおく']],5,"['&exp;', '&adv;']",['as many (people) as possible']
['本気で'],[['ほんきで']],5,['&adv;'],"['seriously', 'in earnest', 'for real', 'all out', 'really', 'with a will']"
['一つまた一つ'],[['ひとつまたひとつ']],5,"['&exp;', '&adv;']","['one by one', 'one after another']"
['先ずは'],[['まずは']],5,['&adv;'],"['first of all', 'to begin with', 'before anything else']"
['よく見ると'],[['よくみると']],5,"['&exp;', '&adv;']","['(on a) closer look', 'closer scrutiny', 'second look']"
['時とともに'],[['ときとともに']],5,"['&exp;', '&adv;']","['as time goes by', 'as time went by', 'with the passage of time', 'over time']"
['人目もはばからず'],[['ひとめもはばからず']],5,"['&exp;', '&adv;']","['openly', 'in public', 'without caring what others think']"
['気前よく'],[['きまえよく']],5,"['&exp;', '&adv;']","['generously', 'liberally', 'magnanimously']"
['一人ずつ'],[['ひとりずつ']],5,['&adv;'],"['one by one', 'one at a time', 'in turn']"
['しばらく前'],[['しばらくまえ']],5,"['&exp;', '&adv;']","['a short time ago', 'a while ago', 'for some time']"
['前々日'],[['ぜんぜんじつ']],5,"['&n;', '&adv;']","['two days before', 'day before yesterday']"
['何とやら'],[['なんとやら']],5,['&adv;'],"['for some reason or other', 'somehow']"
['と言うものは'],[['というものは']],5,"['&exp;', '&adv;']","['that is to say', 'so that means']"
['後々'],[['のちのち']],5,"['&n;', '&adv;']","['future', 'distant future']"
['いつの間に'],[['いつのまに']],5,"['&exp;', '&adv;']","['when', 'at what point']"
['後来'],[['こうらい']],5,"['&n;', '&adv;']","['after this', 'from now on', 'henceforth', 'henceforward']"
['何時'],[['なんどき']],5,"['&n;', '&adv;']","['when', 'at what moment']"
['隙間なく'],[['すきまなく']],5,['&adv;'],"['closely', 'compactly', 'leaving no space']"
['見るも'],[['みるも']],5,['&adv;'],"['patently', 'clearly at first glance']"
['後から'],[['あとから']],5,['&adv;'],"['after', 'later']"
['本に'],[['ほんに']],5,['&adv;'],"['indeed', 'really', 'truly', 'very much']"
['今時'],[['こんじ']],5,"['&n;', '&adv;']","['now', 'currently', 'presently', 'nowadays', 'present day', 'these days']"
