Kanji,Reading,JLPT,Type,Meaning
['得たり賢しと'],[['えたりかしこしと']],2,['&exp;'],"['readily', 'very eagerly', ""without moment's hesitation""]"
['得たりや応と'],[['えたりやおうと']],2,['&exp;'],"['readily', 'very eagerly', ""without moment's hesitation""]"
['収まりがつかない'],[['おさまりがつかない']],2,['&exp;'],"['getting nowhere', 'becoming uncontrollable', 'getting out of hand', 'remaining unsatisfied']"
['御覚えがめでたい'],[['おおぼえがめでたい']],2,['&exp;'],"[""to stand high in one's superior's favor and trust""]"
['噛んで含めるように'],[['かんでふくめるように']],2,['&exp;'],"['in an easy-to-understand manner', 'in a very kind and detailed way']"
['万緑叢中紅一点'],[['ばんりょくそうちゅうこういってん']],2,['&exp;'],"['one red flower standing out in a sea of green vegetation', 'one item of quality standing out among many', 'one woman among many men']"
['恋の手管'],[['こいのてくだ']],2,['&exp;'],"['wooing technique', ""the way to a man's (woman's) heart""]"
['過ぎ来し方'],[['すぎこしかた']],2,['&exp;'],"['the past', 'bygone days (years, age, etc.)']"
['示しがつかない'],[['しめしがつかない']],2,['&exp;'],['setting a bad example to others']
['寝覚めが悪い'],[['ねざめがわるい']],2,['&exp;'],['to have an uneasy conscience']
['掃いて捨てるほど'],[['はいてすてるほど']],2,['&exp;'],"['a dime a dozen', 'two a penny']"
['引っ込みが付かない'],[['ひっこみがつかない']],2,['&exp;'],"['there being no backing out', 'gone too far to retreat']"
['悪妻は百年の不作'],[['あくさいはひゃくねんのふさく']],2,['&exp;'],"['a bad wife spells the ruin of her husband', 'a bad wife means a hundred years of bad luck to her husband']"
['百も承知'],[['ひゃくもしょうち']],2,['&exp;'],"['knowing only too well', 'being fully aware of']"
['年の割に'],[['としのわりに']],2,['&exp;'],"[""for one's age""]"
['人間到る処青山あり'],"[['にんげんいたるところせいざんあり'], ['じんかんいたるところせいざんあり']]",2,['&exp;'],"[""home is wherever one lays one's hat"", 'you can make your living anywhere in this world', ""there's room for us all in the world"", {'_': 'wherever there are humans, there are burial places', '$': {'g_type': 'lit'}}]"
['夫婦気取り'],"[['ふうふきどり'], ['めおときどり']]",2,['&exp;'],['behaving (posing) as if they were a married couple']
['お見逃しなく'],[['おみのがしなく']],2,['&exp;'],"[""Don't miss it""]"
['許すまじ'],[['ゆるすまじ']],2,['&exp;'],"['unforgivable', 'inexcusable', 'unpardonable']"
['油断も隙もない'],[['ゆだんもすきもない']],2,['&exp;'],"[""one must constantly be on one's guard with ..."", 'one cannot be too careful of ...']"
['欲も得もない'],[['よくもとくもない']],2,['&exp;'],"['having thought for neither gain nor greed', 'only wanting to do something (thinking about nothing else)']"
['寄って集って'],[['よってたかって']],2,['&exp;'],"['in a crowd', 'ganging up (on)', 'joining forces']"
['論を待たない'],[['ろんをまたない']],2,['&exp;'],"['needless to say', 'it goes without saying']"
['腫れ物に触るように'],[['はれものにさわるように']],2,['&exp;'],"['with great caution', 'gingerly']"
['艱難汝を玉にす'],[['かんなんなんじをたまにす']],2,['&exp;'],['hardship makes the man']
['に際して'],[['にさいして']],2,['&exp;'],"['on the occasion of', 'at the time of']"
['を基として'],[['をもととして']],2,['&exp;'],"['based on', 'built on', 'made from']"
['２０００年対応'],[['にせんねんたいおう']],2,['&exp;'],['Y2K compliant']
['２０００年問題対応'],[['にせんねんもんだいたいおう']],2,['&exp;'],['Y2K compliant']
['鮑の片思い'],[['あわびのかたおもい']],2,['&exp;'],"['secret, unrequited love']"
['鮑の貝の片思い'],[['あわびのかいのかたおもい']],2,['&exp;'],"['secret, unrequited love']"
['石が流れて木の葉が沈む'],[['いしがながれてこのはがしずむ']],2,['&exp;'],"['there are exceptions to every rule', {'_': 'rocks will flow and leaves will sink', '$': {'g_type': 'lit'}}]"
['石橋を叩いて渡る'],[['いしばしをたたいてわたる']],2,['&exp;'],"['being excessively cautious', {'_': 'knocking on a strong stone bridge before crossing it', '$': {'g_type': 'lit'}}]"
['壁に耳あり'],[['かべにみみあり']],2,['&exp;'],['walls have ears']
['風が吹けば桶屋が儲かる'],[['かぜがふけばおけやがもうかる']],2,['&exp;'],"['any event can bring about an effect in an unexpected way', {'_': 'if the wind blows the bucket makers prosper', '$': {'g_type': 'lit'}}]"
['一歩間違うと'],[['いっぽまちがうと']],2,['&exp;'],"['make one wrong move and...', 'take one wrong step and...']"
['口では大坂の城も建つ'],[['くちではおおさかのしろもたつ']],2,['&exp;'],"['talk is cheap', ""it's easier to say than to do"", {'_': 'building Osaka Castle by talking', '$': {'g_type': 'lit'}}]"
['関係当事者殿'],[['かんけいとうじしゃどの']],2,['&exp;'],['to whom it may concern']
['関係各位殿'],[['かんけいかくいどの']],2,['&exp;'],['to whom it may concern']
['歳月人を待たず'],[['さいげつひとをまたず']],2,['&exp;'],"['time waits for no-one', 'time and tide stay for no man']"
['腹の中'],"[['はらのなか'], ['はらのうち']]",2,"['&n;', '&exp;']",['in the belly']
['論語読みの論語知らず'],[['ろんごよみのろんごしらず']],2,['&exp;'],['knowing a theory without being able to apply it']
['胸に一物'],[['むねにいちもつ']],2,['&exp;'],"['machination', 'secret plan', 'plot', ""trick up one's sleeve""]"
['に限って'],[['にかぎって']],2,['&exp;'],"['particularly', 'only', 'in the case of']"
['旅は道連れ世は情け'],[['たびはみちづれよはなさけ']],2,['&exp;'],"['in traveling, a companion; in life, sympathy']"
['を介して'],[['をかいして']],2,['&exp;'],"['using as an intermediary', 'through']"
['若い時の苦労は買うてもせよ'],[['わかいときのくろうはこうてもせよ']],2,['&exp;'],"['spare no effort while you are young', 'heavy work in youth is quiet rest in old age']"
['男は度胸女は愛敬'],[['おとこはどきょうおんなはあいきょう']],2,['&exp;'],"['men should be brave, women should be affable']"
['針ほどのことを棒ほどに言う'],[['はりほどのことをぼうほどにいう']],2,['&exp;'],"['exaggeration', 'making a mountain out of a molehill']"
['甘い物は別腹'],[['あまいものはべつばら']],2,['&exp;'],"[""there's always room for dessert"", {'_': ""there's another stomach for dessert"", '$': {'g_type': 'lit'}}]"
['枯れ木も山の賑わい'],[['かれきもやまのにぎわい']],2,['&exp;'],"['half a loaf is better than none', {'_': 'even a dead tree adds to the interest of a mountain', '$': {'g_type': 'lit'}}]"
['少年老い易く学成り難し'],[['しょうねんおいやすくがくなりがたし']],2,['&exp;'],"['study hard while you are young', {'_': 'boys grow old easily but getting learned is harder', '$': {'g_type': 'lit'}}]"
['死んで花実が咲くものか'],[['しんではなみがさくものか']],2,['&exp;'],"[""once you're dead, that's it""]"
['在るが儘'],[['あるがまま']],2,['&exp;'],"['in truth', 'as it is', 'as you are', 'in practice']"
['程に'],[['ほどに']],2,['&exp;'],"['the more ... the more ...', 'as']"
['過ちて改めざるこれを過ちという'],[['あやまちてあらためざるこれをあやまちという']],2,['&exp;'],"[""to err and not change one's ways, this is what it is to err""]"
['千金の裘は一狐の腋に非ず'],[['せんきんのきゅうはいっこのえきにあらず']],2,['&exp;'],"['to rule a country requires many great men', {'_': 'an expensive fur coat will not be made with a single fox', '$': {'g_type': 'lit'}}]"
['宝さかって入る時はさかって出る'],[['たからさかっているときはさかってでる']],2,['&exp;'],['ill-gotten gains fade as fast as they were obtained']
['宝の山に入りながら手を空しくして帰る'],[['たからのやまにいりながらてをむなしくしてかえる']],2,['&exp;'],"['to have a good opportunity only to let it slip from your grasp', {'_': 'to come home empty-handed despite having entered treasure mountain', '$': {'g_type': 'lit'}}]"
['物に似ず'],[['ものににず']],2,['&exp;'],['incomparable']
['犬も歩けば棒に当たる'],[['いぬもあるけばぼうにあたる']],2,['&exp;'],"['bad things happen to those who attempt things', {'_': 'if a dog walks they will hit a stick', '$': {'g_type': 'lit'}}]"
['恐れ入りますが'],[['おそれいりますが']],2,['&exp;'],"['Sorry to impose but ...', 'Excuse me but ...']"
['どうも有難うございます'],[['どうもありがとうございます']],2,['&exp;'],['thank you very much']
['に越したことはない'],[['にこしたことはない']],2,['&exp;'],"[""it's best to"", ""it's safest to"", ""there's nothing better than""]"
['刺身のつま'],[['さしみのつま']],2,['&exp;'],['sashimi garnish']
['月夜の晩ばかりじゃない'],[['つきよのばんばかりじゃない']],2,['&exp;'],"['you better watch your step!', 'sleep with one eye open!']"
['大阪の食い倒れ'],[['おおさかのくいだおれ']],2,['&exp;'],['financially ruining oneself by overindulging in food and drink (as a fabled tendency of the people of Osaka)']
['水母の骨'],[['くらげのほね']],2,['&exp;'],"['something that one would not expect to exist', 'something exceedingly rare', {'_': 'jellyfish bones', '$': {'g_type': 'lit'}}]"
['勇将の下に弱卒なし'],[['ゆうしょうのもとにじゃくそつなし']],2,['&exp;'],"['followers take after their leaders', {'_': 'there are no cowardly soldiers under a brave general', '$': {'g_type': 'lit'}}]"
['勇将弱卒'],[['ゆうしょうじゃくそつ']],2,['&exp;'],['there are no cowardly soldiers under a superior general']
['度量の狭い'],[['どりょうのせまい']],2,['&exp;'],"['parochial', 'narrow-minded', 'prejudiced']"
['捨てたものではない'],[['すてたものではない']],2,['&exp;'],"['not without its worth', 'not to be undervalued', 'not altogether hopeless']"
['背に腹は替えられぬ'],[['せにはらはかえられぬ']],2,['&exp;'],"[""you can't make an omelet without breaking eggs"", ""you can't solve a problem without making some sacrifice""]"
['非ず'],[['あらず']],2,['&exp;'],['it is not so']
['寝言は寝てから言え'],[['ねごとはねてからいえ']],2,['&exp;'],"[""don't talk nonsense"", {'_': 'sleep talk after you go to sleep', '$': {'g_type': 'lit'}}]"
['習うより慣れろ'],"[['ならうよりなれろ'], ['ならうよりなれよ']]",2,['&exp;'],"['experience is the best teacher', 'custom makes all things easy', 'you learn best by doing', 'practice makes perfect', {'_': 'it is better to grow accustomed than to be taught', '$': {'g_type': 'lit'}}]"
['目の中に入れても痛くない'],[['めのなかにいれてもいたくない']],2,['&exp;'],"[""thinking the sun shines out of someone's eyes"", ""being the apple of one's eye""]"
['お久しぶり'],[['おひさしぶり']],2,['&exp;'],"[""it's been a long time"", 'long time no see']"
['構へん'],"[['かまへん'], ['かめへん']]",2,['&exp;'],"['no problem', ""it doesn't matter""]"
['足を棒にして'],[['あしをぼうにして']],2,['&exp;'],"[""(e.g. to walk, stand, etc., until) one's legs turn to lead"", ""(doing something) until one's legs tire and stiffen""]"
['突然だけど'],[['とつぜんだけど']],2,['&exp;'],"['apropos of nothing', 'to change the subject']"
['ご連絡申し上げます'],[['ごれんらくもうしあげます']],2,['&exp;'],"['I am writing to you', 'I am (taking the liberty of) getting in touch with you']"
['お気を確かに'],[['おきをたしかに']],2,['&exp;'],"[""don't do anything rash!"", 'keep composed!']"
['日光を見ずして結構と言うなかれ'],[['にっこうをみずしてけっこうというなかれ']],2,['&exp;'],"['see Nikko and die', {'_': 'don\'t say ""wonderful"" until you\'ve seen Nikko', '$': {'g_type': 'lit'}}]"
['案ずるより産むが易し'],[['あんずるよりうむがやすし']],2,['&exp;'],"['it is easier to do something than worry about it', 'fear overruns the danger', {'_': 'it is easier to bear (a child) than to worry about it', '$': {'g_type': 'lit'}}]"
['腕に覚えがある'],[['うでにおぼえがある']],2,['&exp;'],"[""to have confidence in one's own abilities""]"
['腰が軽い'],[['こしがかるい']],2,['&exp;'],['cheerfully working']
['要治療'],[['ようちりょう']],2,['&exp;'],['requiring medical treatment']
['怒りを込めて'],[['いかりをこめて']],2,['&exp;'],"['furiously', 'passionately', 'indignantly']"
['最後の舞台'],[['さいごのぶたい']],2,['&exp;'],"['final performance', 'swan song', 'last act']"
['骨肉の争い'],[['こつにくのあらそい']],2,['&exp;'],['family quarrel']
['有限型'],[['ゆうげんがた']],2,['&exp;'],['of finite type']
['御座ります'],[['ござります']],2,['&exp;'],"['to be', 'to exist']"
['御座んす'],"[['ござんす'], ['がんす'], ['ごあんす']]",2,['&exp;'],"['to be', 'to exist']"
['で御座ります'],[['でござります']],2,['&exp;'],"['be', 'is']"
['非ずんば'],[['あらずんば']],2,['&exp;'],['if not']
['詰まらぬ'],[['つまらぬ']],2,['&exp;'],"['dull', 'uninteresting', 'boring', 'tedious']"
['詰まらん'],[['つまらん']],2,['&exp;'],"['dull', 'uninteresting', 'boring', 'tedious']"
['降りみ降らずみ'],[['ふりみふらずみ']],2,['&exp;'],['raining on and off']
['神も仏もない'],[['かみもほとけもない']],2,['&exp;'],"['there is no God!', ""it's a cruel world"", {'_': 'there is no god or Buddha', '$': {'g_type': 'lit'}}]"
['飛ぶ鳥を落とす勢い'],[['とぶとりをおとすいきおい']],2,['&exp;'],"['great vigor', 'tremendous energy', {'_': 'forceful enough to knock down birds in flight', '$': {'g_type': 'lit'}}]"
['可もなく不可もなし'],[['かもなくふかもなし']],2,['&exp;'],['neither good nor bad']
['増えても減っても'],[['ふえてもへっても']],2,['&exp;'],['more or less']
['暑中お見舞い申し上げます'],[['しょちゅうおみまいもうしあげます']],2,['&exp;'],"['midsummer greetings', ""to inquiry after someone's health in the hot season""]"
['雨が降ろうが槍が降ろうが'],[['あめがふろうがやりがふろうが']],2,['&exp;'],"['come hell or high water', 'no matter what happens', {'_': 'even if rain or spears should fall', '$': {'g_type': 'lit'}}]"
['雨が降ろうと槍が降ろうと'],[['あめがふろうとやりがふろうと']],2,['&exp;'],"['come hell or high water', 'no matter what happens', {'_': 'even if rain or spears should fall', '$': {'g_type': 'lit'}}]"
['破竹の勢い'],[['はちくのいきおい']],2,['&exp;'],"['(with) great vigour (from the way splitting bamboo goes all down the stick)', 'irresistible force']"
['飛ぶ鳥も落とす勢い'],[['とぶとりもおとすいきおい']],2,['&exp;'],"['great vigor', 'tremendous energy', {'_': 'forceful enough to knock down birds in flight', '$': {'g_type': 'lit'}}]"
['怒涛の勢い'],[['どとうのいきおい']],2,['&exp;'],"['with great vigour', 'in leaps and bounds', {'_': 'with the force of surging waves', '$': {'g_type': 'lit'}}]"
['善くもそんなことを'],[['よくもそんなことを']],2,['&exp;'],"['how dare you!', 'how can you have the nerve?']"
['天に二物を与えられた'],[['てんににぶつをあたえられた']],2,['&exp;'],['gifted with two things (usu. beauty and intelligence)']
['いい加減にしろ'],[['いいかげんにしろ']],2,['&exp;'],"[""that's enough!"", 'cut it out!', 'get a life!']"
['遅まきながら'],[['おそまきながら']],2,['&exp;'],['belatedly']
['遅ればせながら'],"[['おくればせながら'], ['おそればせながら']]",2,['&exp;'],"['belatedly', 'tardily']"
['資金面'],[['しきんめん']],2,['&exp;'],"['financials', 'on the funding (capital) side']"
['手の届かないところ'],[['てのとどかないところ']],2,['&exp;'],"[""(a place) out of one's reach""]"
['乱れ勝ち'],[['みだれかち']],2,['&exp;'],"['undone victory', 'upset victory', 'lost victory']"
['を限りに'],[['をかぎりに']],2,['&exp;'],"['as of the end of (today, this month, etc.)', 'to make (today, etc.) the last (day)']"
['紆余曲折を経て'],[['うよきょくせつをへて']],2,['&exp;'],"['after many twists and turns', 'after much trouble']"
['どういう風の吹き回しか'],[['どういうかぜのふきまわしか']],2,['&exp;'],['whatever brought that on?']
['どうした風の吹き回しか'],[['どうしたかぜのふきまわしか']],2,['&exp;'],['whatever brought that on?']
['一難去ってまた一難'],[['いちなんさってまたいちなん']],2,['&exp;'],"['one thing after another', 'out of the frying pan and into the fire']"
['寝ても覚めても'],[['ねてもさめても']],2,['&exp;'],"['waking or sleeping', 'constantly', 'at all times', 'twenty-four hours a day']"
['永遠の生命'],[['えいえんのせいめい']],2,['&exp;'],['eternal life']
['お腹いっぱい'],[['おなかいっぱい']],2,['&exp;'],['full up']
['会社の不存在'],[['かいしゃのふそんざい']],2,['&exp;'],['non-existence of a business corporation']
['左記補足'],[['さきほそく']],2,['&exp;'],"['following supplements', 'supplementary information below']"
['当たらず触らず'],[['あたらずさわらず']],2,['&exp;'],"['avoiding to commit oneself', '(being) noncommittal']"
['下手な考え休むに似たり'],[['へたなかんがえやすむににたり']],2,['&exp;'],"[""it's hard to tell a poor thinker from a sleeping one"", 'they to whom only bad ideas come might as well be asleep', 'inadequate ideas are worse than none at all']"
['率直に言って'],[['そっちょくにいって']],2,['&exp;'],['frankly speaking']
['用心するに越したことはない'],[['ようじんするにこしたことはない']],2,['&exp;'],"['better safe than sorry', 'one should err on the side of caution']"
['彼個人'],[['かれこじん']],2,['&exp;'],['he himself']
['悪人は畳の上では死ねない'],[['あくにんはたたみのうえではしねない']],2,['&exp;'],['a bad person does not deserve to die in his own bed']
['嘘つきは泥棒の始まり'],[['うそつきはどろぼうのはじまり']],2,['&exp;'],"['show me a liar, and I will show you a thief']"
['下手の考え休むに似たり'],[['へたのかんがえやすむににたり']],2,['&exp;'],"[""it's hard to tell a poor thinker from a sleeping one"", 'they to whom only bad ideas come might as well be asleep', 'inadequate ideas are worse than none at all']"
['可愛さ余って憎さ百倍'],[['かわいさあまってにくさひゃくばい']],2,['&exp;'],['the greatest hate proceeds from the greatest love']
['火のないところに煙は立たない'],[['ひのないところにけむりはたたない']],2,['&exp;'],"[""there's no smoke without fire""]"
['寄る年波には勝てない'],[['よるとしなみにはかてない']],2,['&exp;'],['nobody can win against advancing age']
['急いては事を仕損ずる'],[['せいてはことをしそんずる']],2,['&exp;'],['haste makes waste']
['求めよさらば与えられん'],[['もとめよさらばあたえられん']],2,['&exp;'],"['ask, and it shall be given you']"
['ばかりが能ではない'],[['ばかりがのうではない']],2,['&exp;'],['it is not everything to ...']
['狭き門より入れ'],[['せまきもんよりいれ']],2,['&exp;'],"['enter through the narrow gate (for wide is the gate and broad is the road that leads to destruction)', 'enter ye in at the strait gate']"
['君子危うきに近寄らず'],[['くんしあやうきにちかよらず']],2,['&exp;'],['a wise man keeps away from danger']
['芸術は長く人生は短し'],[['げいじゅつはながくじんせいはみじかし']],2,['&exp;'],"['art is long, life is short', 'ars longa, vita brevis']"
['血は水よりも濃い'],[['ちはみずよりもこい']],2,['&exp;'],['blood is thicker than water']
['健全なる精神は健全なる身体に宿る'],[['けんぜんなるせいしんはけんぜんなるしんたいにやどる']],2,['&exp;'],"['a sound mind is in a sound body', 'mens sana in corpore sano']"
['見ると聞くとは大違い'],[['みるときくとはおおちがい']],2,['&exp;'],['there is a great difference between being told about something and actually seeing it with your own eyes']
['言うだけ野暮'],[['いうだけやぼ']],2,['&exp;'],"[""it's tactless to state the obvious"", ""that's best left unsaid""]"
['言うは易く行うは難し'],[['いうはやすくおこなうはかたし']],2,['&exp;'],"[""it's easier said than done"", {'_': 'saying is easy; doing is hard', '$': {'g_type': 'lit'}}]"
['喉元過ぎれば熱さを忘れる'],[['のどもとすぎればあつさをわすれる']],2,['&exp;'],"['danger past and God forgotten', 'once on shore, we pray no more', {'_': ""once it's past the throat, one forgets the heat (of the swallowed object)"", '$': {'g_type': 'lit'}}]"
['降りかかる火の粉は払わねばならぬ'],[['ふりかかるひのこははらわねばならぬ']],2,['&exp;'],"['you must protect yourself against any possible dangers', {'_': 'you have to brush off sparks that fall onto you', '$': {'g_type': 'lit'}}]"
['骨折り損のくたびれ儲け'],[['ほねおりぞんのくたびれもうけ']],2,['&exp;'],['going through great pains in vain']
['山椒は小粒でもぴりりと辛い'],[['さんしょうはこつぶでもぴりりとからい']],2,['&exp;'],"[""size isn't everything"", 'something might be small but still pack a punch', {'_': 'Japanese pepper is small-grained but has a tongue-numbing tingle', '$': {'g_type': 'lit'}}]"
['治に居て乱を忘れず'],[['ちにいてらんをわすれず']],2,['&exp;'],"['forewarned is forearmed', 'in fair weather prepare for foul', {'_': ""don't forget war in time of peace"", '$': {'g_type': 'lit'}}]"
['捨てる神あれば拾う神あり'],[['すてるかみあればひろうかみあり']],2,['&exp;'],"['when one door is shut, another is open', 'the world is as kind as it is cruel']"
['習い性となる'],[['ならいせいとなる']],2,['&exp;'],['habit is a second nature']
['初心忘るべからず'],[['しょしんわするべからず']],2,['&exp;'],"['we were all beginners once', 'never lose your humility', ""don't let success get to your head"", ""don't forget where you came from""]"
['暑さ寒さも彼岸まで'],[['あつささむさもひがんまで']],2,['&exp;'],['no heat or cold lasts over the equinox']
['女の髪の毛には大象も繋がる'],[['おんなのかみのけにはたいぞうもつながる']],2,['&exp;'],['no man can resist the lure of a woman']
['女三人寄れば姦し'],[['おんなさんにんよればかしまし']],2,['&exp;'],['three women make a market']
['少年よ、大志を抱け'],[['しょうねんよたいしをいだけ']],2,['&exp;'],"['boys, be ambitious']"
['焼け棒杭に火が付く'],[['やけぼっくいにひがつく']],2,['&exp;'],['wood half-burned is easily kindled']
['情けが仇'],[['なさけがあだ']],2,['&exp;'],['Pardon makes offenders']
['触らぬ神に祟りなし'],[['さわらぬかみにたたりなし']],2,['&exp;'],"['let sleeping dogs lie', 'wake not a sleeping lion', {'_': 'the spirit you do not approach will not curse you', '$': {'g_type': 'lit'}}]"
['寝る子は育つ'],[['ねるこはそだつ']],2,['&exp;'],"['sleep brings up a child well', 'a well-slept child is a well-kept child']"
['寝るほど楽はなかりけり'],[['ねるほどらくはなかりけり']],2,['&exp;'],['there is nothing better than sleeping']
['新しい酒は古い革袋に入れる'],[['あたらしいさけはふるいかわぶくろにいれる']],2,['&exp;'],"['to put new wine into old wineskins', 'to put new wine into old bottles']"
['親の因果が子に報う'],[['おやのいんががこにむくう']],2,['&exp;'],['the sins of the father shall be visited upon the son']
['人はパンのみにて生くる者に非ず'],[['ひとはパンのみにていくるものにあらず']],2,['&exp;'],['man shall not live by bread alone']
['人は情け'],[['ひとはなさけ']],2,['&exp;'],"['be kind to others', 'one good turn deserves another']"
['人を見たら泥棒と思え'],[['ひとをみたらどろぼうとおもえ']],2,['&exp;'],"[""don't trust strangers"", 'always assume the worst (of people)']"
['人生行路難し'],[['じんせいこうろかたし']],2,['&exp;'],"['life is not easy', 'life is hard']"
['人木石に非ず'],[['ひとぼくせきにあらず']],2,['&exp;'],"['man is not made of stone', 'man is made of flesh and blood']"
['雀百まで踊り忘れず'],[['すずめひゃくまでおどりわすれず']],2,['&exp;'],['what is learned in the cradle is carried to the tomb']
['世間は広いようで狭い'],[['せけんはひろいようでせまい']],2,['&exp;'],"[""though it seems big, it's a small world""]"
['正直は一生の宝'],[['しょうじきはいっしょうのたから']],2,['&exp;'],['honesty is the best policy']
['生は難く死は易し'],[['せいはかたくしはやすし']],2,['&exp;'],['living is difficult; dying is easy']
['責了'],[['せきりょう']],2,['&exp;'],"['leaving the remaining corrections up to the printer after having finished proofreading', 'OK with corrections']"
['先んずれば人を制す'],[['さきんずればひとをせいす']],2,['&exp;'],['the early bird gets the worm']
['憎まれっ子世にはばかる'],[['にくまれっこよにはばかる']],2,['&exp;'],['ill weeds grow apace']
['損して得取る'],[['そんしてとくとる']],2,['&exp;'],"['you must lose a fly to catch a trout', 'sometimes the best gain is to lose']"
['大きに御世話御茶でも上がれ'],[['おおきにおせわおちゃでもあがれ']],2,['&exp;'],"['mind your own business!', 'keep out of it!']"
['短気は損気'],[['たんきはそんき']],2,['&exp;'],"['haste makes waste', 'anger and haste hinder good counsel']"
['知らぬが仏'],[['しらぬがほとけ']],2,['&exp;'],['ignorance is bliss']
['茶腹も一時'],[['ちゃばらもいっとき']],2,['&exp;'],"['anything is better than nothing', 'kail spares bread', 'a bellyful is a bellyful, whether it be meat or drink', {'_': 'tea in the belly (will fill it) for a time', '$': {'g_type': 'lit'}}]"
['沈香も焚かず屁も放らず'],[['じんこうもたかずへもひらず']],2,['&exp;'],"['having few faults as well as few virtues', {'_': 'not burning agarwood (incense); not passing wind', '$': {'g_type': 'lit'}}]"
['天は二物を与えず'],[['てんはにぶつをあたえず']],2,['&exp;'],"[""God doesn't give with both hands"", 'God does not give two gifts', 'heaven does not grant people more than one talent']"
['盗人にも三分の理'],[['ぬすびとにもさんぶのり']],2,['&exp;'],"['the wrongdoer never lacks a pretext', 'even thieves have their reasons']"
['逃がした魚は大きい'],[['にがしたさかなはおおきい']],2,['&exp;'],['the biggest fish is always the one that got away']
['逃げるが勝ち'],[['にげるがかち']],2,['&exp;'],"['he that fights and runs away may live to fight another day', {'_': 'fleeing is winning', '$': {'g_type': 'lit'}}]"
['同日の論ではない'],[['どうじつのろんではない']],2,['&exp;'],"['there is no comparison between the two', {'_': ""it's not a same-day discussion"", '$': {'g_type': 'lit'}}]"
['日暮れて道遠し'],[['ひくれてみちとおし']],2,['&exp;'],"['the day is short, and the work is much', 'my goal is still a long way off']"
['入るを量りて出ずるを制す'],[['いるをはかりていずるをせいす']],2,['&exp;'],['cut your coat according to your cloth']
['猫に鰹節'],[['ねこにかつおぶし']],2,['&exp;'],"[""temptation one can't resist"", 'setting a wolf to mind the sheep', 'trusting a cat with milk']"
['敗軍の将は兵を語らず'],[['はいぐんのしょうはへいをかたらず']],2,['&exp;'],"[""don't be a sore loser"", ""don't make excuses for your failures"", {'_': 'a defeated general should not talk of strategy', '$': {'g_type': 'lit'}}]"
['夫婦喧嘩は犬も食わない'],[['ふうふげんかはいぬもくわない']],2,['&exp;'],['one should not get involved in a marital quarrel']
['腹が減っては戦は出来ぬ'],[['はらがへってはいくさはできぬ']],2,['&exp;'],"['an army marches on its stomach', {'_': ""you can't fight on an empty stomach"", '$': {'g_type': 'lit'}}]"
['腹も身の内'],[['はらもみのうち']],2,['&exp;'],"['moderation is its own medicine', 'take care of your stomach', ""don't overeat""]"
['糞も味噌も一緒'],[['くそもみそもいっしょ']],2,['&exp;'],"[""not distinguishing between what's good and bad"", 'not knowing chalk from cheese', 'mixing good and bad together', {'_': 'shit and miso are the same', '$': {'g_type': 'lit'}}]"
['聞くと見るとは大違い'],[['きくとみるとはおおちがい']],2,['&exp;'],"[""don't believe everything you hear"", 'seeing is believing', 'to have heard of is not to have seen']"
['聞くは一時の恥聞かぬは末代の恥'],[['きくはいっときのはじきかぬはまつだいのはじ']],2,['&exp;'],['better to ask and be embarrassed than not ask and never know']
['無理が通れば道理が引っ込む'],[['むりがとおればどうりがひっこむ']],2,['&exp;'],"['where might is master, justice is servant']"
['命長ければ恥多し'],[['いのちながければはじおおし']],2,['&exp;'],"['to live long is to outlive much', 'the longer you live, the more shame you suffer']"
['明日は明日の風が吹く'],"[['あしたはあしたのかぜがふく'], ['あすはあすのかぜがふく']]",2,['&exp;'],"['tomorrow will take care of itself', 'let the morn come and the meat with it', {'_': 'tomorrow, the winds of tomorrow will blow', '$': {'g_type': 'lit'}}]"
['余の辞書に不可能という文字はない'],[['よのじしょにふかのうというもじはない']],2,['&exp;'],['the word impossible is not in my dictionary']
['余り物に福がある'],[['あまりものにふくがある']],2,['&exp;'],"[""don't despair because you're the last to take your pick"", 'you can find treasures in leftovers', ""one man's trash is another's treasure""]"
['用心に越したことはない'],[['ようじんにこしたことはない']],2,['&exp;'],['you can never be too careful']
['旅の恥はかき捨て'],[['たびのはじはかきすて']],2,['&exp;'],"['once over the borders one may do anything', 'what happens in Vegas, stays in Vegas', {'_': 'shame (committed while) on a journey can be scratched away', '$': {'g_type': 'lit'}}]"
['旅は心世は情け'],[['たびはこころよはなさけ']],2,['&exp;'],"['in traveling, companionship; in life, kindness']"
['例外のない規則はない'],[['れいがいのないきそくはない']],2,['&exp;'],['there is no rule without exceptions']
['恋に上下の差別無し'],[['こいにじょうげのさべつなし']],2,['&exp;'],['love makes men equal']
['恋は思案の外'],[['こいはしあんのほか']],2,['&exp;'],['love is without reason']
['驕る平家は久しからず'],[['おごるへいけはひさしからず']],2,['&exp;'],"['pride goes before a fall', 'pride comes before a fall', {'_': 'the proud Heike family does not last long', '$': {'g_type': 'lit'}}]"
['手元現金'],[['てもとげんきん']],2,['&exp;'],['cash on hand']
['幼い頃'],[['おさないころ']],2,['&exp;'],"['when one was a very young child', ""very early in one's life""]"
['目的のためには手段を選ばない'],[['もくてきのためにはしゅだんをえらばない']],2,['&exp;'],"[""to be willing to do anything (any trick) to achieve one's end""]"
['手段を選ばずに'],[['しゅだんをえらばずに']],2,['&exp;'],"['by any means, fair or foul']"
